hscode,description,net_wt_kg,assess_value_bdt,invoice_value_bdt
18069000,"OTHER CHOCOLATE & OTHER FOOD PREPARA. CONTAININGS COCOA, EXCL. FILLED/NOT FILLE, TV",17014,9620542,21299579
19011000,"Preparations suitable for infants or young children, put up for retail sale",125301,74779758,82483445
19012000,Mixes And Doughs For Preparation Of Bakers' Wares Of 19.05,166930,27148630,30907951
19019011,Filled milk powder,2859775,924597357,996384401
19019019,food prep's of goods excl. Filled milk powder imp by VAT reg milk products manu ind,25225,10933175,11190838
19019020,Dry Mixed Ingredient of food preparation in bulk imported by food processing industries,283430,73060745,89655611
19019030,Malt extract; food preparations for infant & children in bulk imported by food industry,1068089,615584893,632006650
19019040,"Nutritional supplement for pregnant women and breast feeding mothers, put up for",8680,3454744,4345765
19019090,Other,131707,19675465,24883126
19019090,"Other malt extract, food preparation imported in bulk by food processing industries",146800,15169819,20411243
19021900,"Uncooked Pasta, Not Containing Eggs, Not Stuffed",41891,2525898,5252147
19022000,"Stuffed Pasta, Whether Or Not Cooked/Prepared",9000,1085895,1107721
19023000,"Other Pasta, Nes",151209,13817571,17760162
19024000,Couscous,13,982,6510
19030000,"Tapioca & Substitutes Prpd.From Starch In Flakes,Grains,Pearls,Sifting Etc",2324233,171614286,178927007
19041000,Prepared food obtained by the swelling or roasting of cereals or cereal products,148253,30197102,51354639
19049000,"Cereals In Grain,Flakes,Worked Grains,Precooked,Otherwise Prepared, Nes",28653,14766586,16123293
19051000,Crispbread,969,212246,582993
19053100,"SWEET BISCUITS, TV",6349,2284359,3241096
19053200,"WAFFLES AND WAFERS, TV",14776,7559750,8309141
19054000,"Rusks, Toasted Bread And Similar Toasted Products",658,97704,550796
19059000,"Pastry,Cakes,Other Bread, Etc, Nes; Communion Wafers, Rice Paper, Etc, TV",18047,5652967,9931248
20011000,"Cucumbers And Gherkins,Prepared On Preserved By Vinegar Or Acetic Acid",9874,1090726,1231927
20019000,"Oth.Veg.Fruits,Nuts&Edible Parts Of Plants Preserved By Vinegar/Acetic Aci",38362,3001908,3961235
20029000,"Tomatoes,Oth.Than Whole Or Pieces Preserved Otherwise Than By Vinegar,Nes",75789,6996387,7781952
20031000,"Mushrooms, Preserved Otherwise Than By Vinegar Or Acetic Acid",54725,5214544,5599017
20039000,"OTHER MUSHROOMS&TRUFFLES,PREPARED OR PRESE.OTHERW.THAN BY VINE.ACETIC ACID",6678,499172,671473
20041000,"Potatoes,Preserved Not By Vinegar/Acetic Acid,Frozen (Excl.Prods. Of 2006)",251627,38000952,41148097
20049000,"Vegetables Nes Preserved Not By Vinegar Etc, Frozen (Excl.Prods Of 2006)",115,14115,14399
20052000,"Potatoes, Preserved Other Than By Vinegar Or Acetic Acid, Not Frozen",25721,12279800,15764983
20054000,"Peas, Preserved Other Than By Vinegar Or Acetic Acid, Not Frozen",544,76834,102238
20055900,"Beans, Unshelled, Preserved Other Than By Vinegar, Etc, Not Frozen",7077,417182,750800
20058000,"Sweetcorn, Preserved Other Than By Vinegar Or Acetic Acid, Not Frozen",31680,2183571,2617671
20059100,Bamboo shoots,27,14495,17543
20059900,"Other vegetables and mixtures of vegetables:, Excl. Bamboo shoots",4290,4702619,5005028
20060000,"Vegetables,Fruit,Nuts,Fruitpeel & Other Parts Of Plants,Preserved By Sugar",1826,581760,1012460
20079900,"Oth.Jams,Fruit Jellies,Marmalades,Nut Purce/Pastes Oth Than Citrus Fruit..",9109,7931348,8700289
20081100,"Ground-Nuts, Prepared On Preserved",4728,3404230,3535151
20081900,"Nuts And Seeds Including Mixtures, Other Than Ground Nuts, Preserved",16083,4466611,15591073
20083000,"Citrus Fruit,Otherwise Prepared Or Preserved (Excl.Those Of 20.06 & 20.07)",680,208747,298417
20086000,"Cherries, Otherwise Prepared Or Preserved (Excl. Those Of 20.06 And 20.07)",16732,19536190,22028410
20087000,"Peaches, Otherwise Prepared Or Preserved (Excl. Those Of 20.06 And 20.07)",396,79730,187001
20088000,"Strawberries,Otherwise Prepared Or Preserved (Excl.Those Of 20.06 & 20.07)",5734,1159885,2513520
20089100,"Palm Hearts,Prepared Or Preserved(Excl.Those Of 20.06 And 20.07 & 2008.19)",473,197326,207210
20089700,Mixture,12000,5445125,5554572
20089900,"Other fruit, etc, prepared or preserved, nes",73412,24291182,29953559
20091100,"Frzn.Orange Juice,Unfermented,Not Containing Added Spirit,Sweetened Or Not",7530,4216375,4337957
20091900,"Unfrzn.Orange Juice,Unfermented,Not Containing Added Spirit,Sweetened/Not",118632,11452246,22279786
20093900,OTHER JUICE OF ANY OTHER SINGLE CITRUS FRUIT EXCL. BRIX VAL.NOT EXCEED.20,51175,12905151,17234286
20097100,APPLE JUICE OF A BRIX VALUE NOT EXCEEDING 20,405,43992,81711
20097900,"OTHER, APPLE JUICE EXCL. BRIX VALUE NOT EXCEEDING 20",278095,40625606,57252662
20098100,Juice of any other single fruit or vegetable Cranberry Juice,65480,8323686,12295696
20098900,Juice of any other single fruit or vegetable other than Cranberry Juice,253299,46026711,61937576
20099000,"Mixtures Of Juices,Unfermented,Not Cont. Added Spirit,Sweetened Or Not",18408,3183716,3457355
21011100,"Extracts, Essences And Concentrates Of Coffee",99423,104393843,106590457
21011200,Preparations With A Basis Of Extract/Essence Etc.Or With A Basis Of Coffee,5789,3149569,5059880
21012000,"Extracts, Essences, Concentrates And Preparations Of Tea Or Mate",78954,51204754,69579975
21013000,"Roasted Coffee Substitutes (Incl.Chicory),Extracts,Essences & Conc.Thereof",12161,3480139,3900663
21021000,Active Yeasts,1033414,233946667,237789559
21022000,"Inactive yeasts; other single-cell micro-organisms, dead",45750,26642520,27084245
21023000,Prepared Baking Powders,26026,5513506,6874894
21031000,Soya Sauce,74556,8888149,11036476
21032000,Tomato Ketchup And Other Tomato Sauces,36042,5237532,5608325
21033000,"Mustard Flour And Meal, And Prepared Mustard",99,24867,30484
21039010,Mixed seasonings,14874,6140521,6239539
21039010,Mixed seasonings imported by foodstuffs manufacturing industries,791897,380584211,401688608
21039090,sauce preparations; mixed condiments and seasonings;NES,329246,62786126,73725193
21041000,Soups And Broths And Preparations Therefor,90632,19049947,33519504
21042000,Homogenized Composite Food Preparations,95,52068,62170
21061000,Protein Concentrates And Textured Protein Substances,255714,33381361,61188938
21069020,Beverage concentrate,3004,386633,1203563
21069020,Beverage concentrate imported by beverage manufacturing industry,192571,699558125,728620815
21069030,Soya protein-based food preparations,260,148344,150959
21069040,Stabilizer for milk,2008,1106471,1303913
21069040,Stabilizer for milk imported by milk foodstuffs manufacturing and agro-processing industries,17225,12517946,12769557
21069050,Creamer in bulk,5857,1582021,5088808
21069050,Creamer in bulk imported by milk foodstuffs manufacturing industry,146000,28251704,32696425
21069060,Food supplement,6051,2044456,2931017
21069090,Other food preparations not elsewhere specified or incl.(excl. beverage concentrate),1016034,281982279,311816547
22011000,"Mineral Waters And Aerated Waters, Unsweetened",22631,2229619,2833994
22019000,"OTHER WATER, EXCL.MINERAL WATERS AND AERATED WATERS",5812,443808,609860
22021000,"Waters (Incl. Mineral And Aerated), With Added Sugar, Sweetener, Etc",64450,8984263,10652328
22029900,"Waters, including mineral waters and aerated waters...Excl. Non-alcoholic beer",1588,148398,215817
22041000,Sparkling Wine,1350,726149,824886
22071000,"Undenatured Ethyl Alcohol, Of Alcoholic Strength >=80% By Vol.",3848,3654708,3728167
22083000,Whiskeys,9000,3111543,8022144
22085000,Gin And Geneva,540,157725,314306
22086000,Vodka,1800,392779,1559170
22090000,Vinegar And Substitutes For Vinegar Obtained From Acetic Acid,20176,2072457,3306256
23021000,"Brans, Sharps And Other Residues Of Maize(Corn)",55000,1552703,2203856
23023000,"Brans, Sharps And Other Residues Of Wheat",58644365,1766899476,2650898964
23025000,"Brans, Sharps And Other Residues Of Leguminous Plants",4256720,180871785,207837992
23031000,Residues Of Starch Manufacture And Similar Residues,5677458,254683226,493466856
23033000,Brewing Or Distilling Dregs And Waste,30053621,1074807659,1682526515
23040000,"Oil-Cake And Other Solid Residues, Of Soya-Bean Oil",119559417,6107124503,7926122157
23050000,"Oil-Cake And Other Solid Residues, Of Ground-Nut Oil",10,12643,12657
23061000,Oil-Cake And Other Solid Residues Of Cotton Seeds,230071,19653041,20049181
23062000,Oil-Cake And Other Solid Residues Of Linseed,699009,45679531,52542641
23064900,"OIL-CAKE AND OTHER SOLID RESIDUES OF RAPE OR COLZA SEEDS, OTHER",58220114,1815939652,3515786355
23066000,Oil-Cake And Other Solid Residues Of Palm Nuts Or Kernels,1213090,27984732,57670527
23069000,"Oil-Cake And Other Solid Residues, Of Other Vegetable Fats And Oils",954504,20615427,42553184
23091000,"Dog Or Cat Food, Put Up For Retail Sale",398526,37580133,55002207
23099011,Vitamin or mineral or amino acid or their combination (feed grade),304887,137114373,242823895
23099012,Vitamin premix or mineral premix or amino acid premix or their combination(feed grade,2861884,935356645,1080563208
23099013,Probiotics or Prebiotics or their combinatioin (feed grade),940149,447826698,534245108
23099014,Essential oil or combination of essential oils (feed grade),270331,102989367,113116991
23099019,"Oth, Preparations for use in making complete feed or supplementary feed",3585108,993857680,1062583217
23099021,Vitamin or mineral or amino acid or their combination (feed grade),41,7365,15906
23099022,Vitamin premix or mineral premix or amino acid premix or their combination (feed grad,45373,12194771,12730670
23099023,Probiotics or Prebiotics or their combination (feed grade),128100,40607681,42872658
23099024,Essential oil or combination of essential oils (feed grade),104,42960,52076
23099029,"Preparations for use in making complete feed or supplementary feed for fish,NES",214343,34041678,35149465
23099090,"OTH..Preparations of a kind used in animal feeding. ,OTHER",13845300,1939981207,2242188778
24012000,"Tobacco, Partly Or Wholly Stemmed/Stripped",23102,31555169,32132751
24022000,Cigarettes Containing Tobacco,3,736,11268
24029000,"Cigars, cigarillos, cigarettes, etc, not containing tobacco",2,47787,48744
24039100,Homogenized Or Reconstituted Tobacco,7200,8958082,9116214
24049100,"Other,For oral application",100,356038,363173
25010010,Pure Sodium Chloride Bp/Usp Pyrogen Free,376050,10845803,12083464
25010020,Salt (other than pure sodium chlo.)...solution ..salt boulder for crushing & salt in bul,106800000,561964775,730386302
25010030,"Rock salt, bhit lobon",628650,7902827,10232830
25010091,Denatured salt (coloured),1005,274792,280315
25010099,Other Salt,250,578218,589842
25020000,Unroasted Iron Pyrites,30000,1264012,2056611
25030000,"Sulphur Of All Kinds (Excl. Sublimed, Precipitated And Colloidal Sulphur)",2447280,193430448,196637175
25041000,Natural Graphite In Powder Or In Flakes,31300,3300445,3742635
25051000,Silica Sands And Quartz Sands,973389,19703858,30516422
25059000,Natural Sands(Ex.Silica & Quartz Sands & Metal-Bearing Sands Of Ch.26)Nes,193552,2800935,3563570
25061000,Quartz,7942877,105600321,249228243
25062000,Quartzite,5774321,100980873,148167794
25070010,China clays,4753220,68261857,105898840
25070010,Imported by Tiles or Sanitary or Ceramic or Tableware products manufacturing industry,5471620,137697882,168855521
25070090,"Kaolin And Other Kaolinic Clays, Whether Or Not Calcined",1318909,36038361,47931780
25081000,Bentonite,2192149,36613778,53700921
25083000,Fire-Clay,374000,3776811,4595125
25084010,Ball clays,9128005,53495985,66604899
25084010,Imported by Tiles or Sanitary or Ceramic or Tableware products manufacturing industry,85604060,581553700,683059498
25084090,"Other Clays, Nes",33427,393187,1048966
25090000,CHALK,106885,1774013,1800023
25102000,"NATURAL CALCIUM PHOSPHATES, NATURAL ALUMINIUM CALCIUM PHOSPHATES AND..,GROUD",24016,3607547,3678266
25111000,Natural Barium Sulphate (Barytes),1694103,34217856,83867787
25131000,Pumice stone,979779,10364071,17065414
25132000,"Emery, Natural Corundum, Natural Garnet And Other Natural Abrasives",224000,2891881,4479204
25151100,Marble and travertine imported by Marble & Granite tiles industries,53160,635966,1164358
25151200,Marble and travertine blocks or slabs imported by Marble & Granite tiles industries,3111125,46785221,67175713
25151200,"Merely cut, by sawing or otherwise, into blocks ....a rectan.. (including square) shape",289420,4637475,6103993
25161200,Granite blocks or slabs imported by marble & granite tiles industries,1062100,16304617,23933178
25161200,"Granite, Merely Cut Into Blocks On Slabs Of A Square Or Rectangular Shape",1020690,15929257,22994875
25169010,Boulder stone,556167740,754781342,1077217365
25171010,Flint/grinding pebbles,25024,1375477,1488613
25171090,Broken or crushed stone,1213767972,3138412807,3342226655
25174100,"Marble Granules, Chippings And Powder",557226,5533452,7142197
25174900,"GRANULES, CHIPPINGS AND POWDER, OF STONES OF HEADING 2515 OR 2516..,EXCL. MARBLE",34070176,214396463,502639410
25181000,Dolomite Not Calcined,1538114,10081141,11924103
25191000,NATURAL MAGNESIUM CARBONATE (MAGNESITE),304000,9214936,14103058
25199000,Magnesia And Other Magnesium Oxide,347501,13312670,14663428
25201010,Gypsum; Anhydrite,4064479,43044424,79525918
25201090,Gypsum; Anhydrite,17566541,79152885,81468753
25202000,Plasters,4041700,84929954,106480036
25210010,Boulder limestone,570871270,699903533,1008654003
25210090,Limestone and other calcareous stones imported as raw material by manufecturers,225123000,248665914,421660457
25221000,Quicklime,10084050,173376234,222106346
25223000,Hydraulic Lime,332200,8320637,8435724
25231000,Cement clinkers,8,4908,5007
25231000,Cement clinkers imported by cement manufacturing industry,2339548908,14286591825,15554977889
25231020,"CEMENT CLINKERS,IMPORTED BY VAT REGISTERED MANUFACTURERS OF CEMENT",14001347,70560000,102086002
25232900,"PORTLAND CEMENT, EXCL WHITE CEMENT, WHETHER OR NOT ARTIFICIALLY COLOURED",1,614,627
25233000,Aluminous cement,7200,826581,1261506
25239000,Other Hydraulic Cements,151,1002130,1012536
25249010,Chrysolite fibre,13000,1178336,1264625
25249010,Chrysolite fibre imported by cement sheet manufacturing industry,2971500,232018531,283614152
25252000,Mica Powder,9516,4735692,5068950
25261000,"Natural Steatite, Talc, Not Crushed Or Powdered",488000,5740623,6696996
25262010,"Natural Steatite, Talc, Crushed Or Powdered",3096537,64874041,78332885
25262090,"Natural Steatite, Talc, Crushed Or Powdered",20012,965244,984646
25291000,Felspar,113788052,689768482,900755890
25293000,Leucite Nepheline And Nepheline Syenite,15100,1015637,1348245
25309000,"Other Mineral Substances, Nes",150250,3813053,7627510
26020000,"Manganese Ores/Concentrates(Inc.Ferruginous), With Manganese Cont.Of=>20%",33897341,759572227,772709959
26060000,Aluminium Ores And Concentrates,88000,4934060,5472178
26080000,Zinc Ores And Concentrates,50,122743,125210
26140000,Titanium Ores And Concentrates,172800,21911554,35235335
26179000,"Other Ores And Concentrates, Nes",80,9819,50085
26180000,Granulated Slag (Slag Sand) From The Manufacture Of Iron Or Steel,716221083,2082702777,2673823305
26190000,"Slag,Dross,Etc,From The Manufacture Of Iron/Steel (Excl.Granulated Slag)",10000,655351,661904
26209910,FLY ASH,482410200,696537243,1788989689
26219090,"OTHER,SLAG&ASH,INCLUDING SEAWEED ASH&RESIDUES FROM THE INCIN.MUNICI.WASTE",2000,196320,200266
27011100,"Anthracite Coal, Not Agglomerated",1772050,60761682,99154780
27011900,"Other Coal, Not Agglomerated, Nes",1465118757,18431414679,21337690883
27012000,"Briquettes, Ovoids And Similar Solid Fuels Manufactured From Coal",5,614,3136
27060010,Crude tar imported by tar manufacturering industres,471331,30173580,31742889
27060010,"Crude, Tar",221194,13464940,13811123
27073000,Xylole,99507,13333327,19938896
27074000,Naphthalene,3336,226830,426718
27075090,Other Aromatic Hydrocarbon Mixtures Of Which >=65% Distils At 250oc,193962,45919103,53466782
27079100,Creosote Oils,201516,13933574,14213637
27079910,Rubber process oil,50400,3526170,6881460
27079910,Rubber process oil imported by tyre & tube manufacturing industry,342592,35253075,61108292
27079990,"Other Oils And Other Products, Of The Distil Of Coal Tar.",12600,1924369,3144155
27081000,Pitch Obtained From Coal Tar Or From Other Mineral Tars,54062,4379594,4467622
27090000,"Petroleum Oils And Oils Obtained From Bituminous Minerals, Crude TV",27951970,3503570135,3543381468
27101231,"White spirit, TV",628070,68158786,80090084
27101232,"Naphtha, TV",27999395,1995298472,2017334261
27101262,"High speed diesel oils, TV",42130022,7564900262,7565290960
27101911,"OTHER FUEL OILS FURNACE OILS, TV",69525,4154707,4237699
27101919,"Fuel oil, NES",1110,1751670,1798524
27101921,Base oil in bulk imported by petroleum products processing or lube blending industry,2634056,323368205,394192795
27101929,"LUBRICATING OILS, NES",550,68736,272956
27101931,LUBRICATING OIL WHICH HAS ITS FLASHING POINT .. below 220 F b..Jy Abel close test,3063190,862789052,993210177
27101939,"OTHER HEAVY OILS AND PREPARATIONS, NES",22193,6204796,9154817
27101951,LIQUID PARAFFIN IN DRUM,528595,75361595,90250541
27101959,LIQUID PARAFIN OTHER THAN DRUM,861635,107416428,141674404
27101971,Transforme Oil in Drum,290840,73141204,80133999
27101979,Transformer Oil Other than in drum,312500,40140217,43220088
27101981,Greases (mineral) wrapped/canned up to 2.5kg,55473,45411563,47802458
27101989,Greases (mineral) other than wrapped/canned,141642,75099352,79821361
27101991,MINERAL OIL WHICH HAS ITS FLASIHING POINT =>200D F USED AT JUT OF OTHER FIBER,974,101877,243908
27101992,MINERAL OIL FOR THE MANUFACTURE OF INSECTICIDES,44088,10484826,13918395
27101999,"OTHER HEAVY OILS AND PREPARATION, NES",24890,10046617,11185346
27102000,"Petroleum oils and oils obtained from bituminous minerals , containing biodiesel, othe",1846,970925,971348
27111100,"Natural Gas, Liquefied",805584178,51925407306,51925407306
27111200,"Propane, Liquefied",16181027,1652922718,1671721409
27111300,"Butanes, Liquefied",121069490,11035604172,11418527241
27111410,Ethylene/propylene imported by PVC/PET resin manufacturing industry,5226418,940682989,941585038
27121000,Petroleum Jelly,81725,26783895,27438640
27122000,Paraffin wax containing by weight less than 0.75% of oil,554063,68166278,70787079
27129010,Tube lessening jel imported by optical fibre cable manufacturing industry,18530,4216048,5696025
27129090,"MICROCRYSTALLINE PETROLEUM WAX, SLACK WAX,OZOKERITE..,EXCL.PETROLEUM JELLY, PARAFFIN WAX",16106,7985658,8394293
27131200,Calcined Petroleum Coke,45580,3903752,7322366
27132010,Petroleum bitumen in Drum,7957873,429670515,495444739
