hscode,description,net_wt_kg,assess_value_bdt,invoice_value_bdt
20079900,"Oth.Jams,Fruit Jellies,Marmalades,Nut Purce/Pastes Oth Than Citrus Fruit..",17283,11917548,8744988
20081100,"Ground-Nuts, Prepared On Preserved",5030,9000788,2667433
20081900,"Nuts And Seeds Including Mixtures, Other Than Ground Nuts, Preserved",8462,11682885,7384172
20086000,"Cherries, Otherwise Prepared Or Preserved (Excl. Those Of 20.06 And 20.07)",900,1888394,1764953
20089300,"Cranberries (Vaccinium macrocarpon, Vaccinium oxycoccos, Vaccinium vitis-idaea)",170,74286,73071
20089700,Mixture,914,400452,99364
20089900,"Other fruit, etc, prepared or preserved, nes",47830,28852956,20603154
20091100,"Frzn.Orange Juice,Unfermented,Not Containing Added Spirit,Sweetened Or Not",3800,706496,191471
20091900,"Unfrzn.Orange Juice,Unfermented,Not Containing Added Spirit,Sweetened/Not",20767,3899927,2584385
20093900,OTHER JUICE OF ANY OTHER SINGLE CITRUS FRUIT EXCL. BRIX VAL.NOT EXCEED.20,22720,8412180,6606250
20094100,PINEAPPLE JUICE OF A BRIX VALUE NOT EXCEEDING 20,3600,669196,241858
20097100,APPLE JUICE OF A BRIX VALUE NOT EXCEEDING 20,3600,669202,181394
20097900,"OTHER, APPLE JUICE EXCL. BRIX VALUE NOT EXCEEDING 20",87065,20114636,16530386
20098100,Juice of any other single fruit or vegetable Cranberry Juice,900,6860913,6725726
20098900,Juice of any other single fruit or vegetable other than Cranberry Juice,127736,24944826,15116779
20099000,"Mixtures Of Juices,Unfermented,Not Cont. Added Spirit,Sweetened Or Not",24012,5593080,4460216
21011100,"Extracts, Essences And Concentrates Of Coffee",40087,44513041,41581683
21011200,Preparations With A Basis Of Extract/Essence Etc.Or With A Basis Of Coffee,15631,13672153,9459452
21012000,"Extracts, Essences, Concentrates And Preparations Of Tea Or Mate",25851,22512951,14956790
21013000,"Roasted Coffee Substitutes (Incl.Chicory),Extracts,Essences & Conc.Thereof",11144,3607825,3401272
21021000,Active Yeasts,519383,114617712,112130966
21022000,"Inactive yeasts; other single-cell micro-organisms, dead",15000,17874388,17522193
21023000,Prepared Baking Powders,46038,9254779,7246614
21031000,Soya Sauce,10440,2140905,1802547
21032000,Tomato Ketchup And Other Tomato Sauces,18553,2960285,2510478
21033000,"Mustard Flour And Meal, And Prepared Mustard",111,17297,13624
21039010,Mixed seasonings,19365,11308505,9948055
21039010,Mixed seasonings imported by foodstuffs manufacturing industries,455740,239568271,226939701
21039090,sauce preparations; mixed condiments and seasonings;NES,177501,42904622,34781235
21041000,Soups And Broths And Preparations Therefor,102297,40652562,29163498
21042000,Homogenized Composite Food Preparations,97,69672,53472
21050000,"Ice Cream And Other Edible Ice, Whether Or Not Containing Cocoa",11140,15138693,14945382
21061000,Protein Concentrates And Textured Protein Substances,88343,24098081,13590338
21069010,Oth.Food Nes.Containing Alcohol Exceeding Alcoholic Strength 0.5% By Volum,1,627,614
21069020,Beverage concentrate,114888,43860483,22499870
21069020,Beverage concentrate imported by beverage manufacturing industry,114008,456395984,435511155
21069040,Stabilizer for milk,24000,15626304,13083732
21069040,Stabilizer for milk imported by milk foodstuffs manufacturing and agro-processing industries,200,463115,453990
21069050,Creamer in bulk,8119,5156463,1713808
21069050,Creamer in bulk imported by milk foodstuffs manufacturing industry,122000,25003187,20808938
21069060,Food supplement,17468,25175607,19393167
21069090,Other food preparations not elsewhere specified or incl.(excl. beverage concentrate),1097118,410439540,319756985
22011000,"Mineral Waters And Aerated Waters, Unsweetened",18639,2530659,1464343
22019000,"OTHER WATER, EXCL.MINERAL WATERS AND AERATED WATERS",17015,2317382,2077455
22021000,"Waters (Incl. Mineral And Aerated), With Added Sugar, Sweetener, Etc",92571,13686423,12040245
22029900,"Waters, including mineral waters and aerated waters...Excl. Non-alcoholic beer",7060,1432137,680120
22030000,Beer Made From Malt,686,463557,250551
22041000,Sparkling Wine,565,679472,666083
22060000,Other Ferment Beverages(E.G.Cider);Mixtures Of Fermented Beverages,2068,1666582,912706
22071000,"Undenatured Ethyl Alcohol, Of Alcoholic Strength >=80% By Vol.",57800,8344130,8121820
22082000,Spirits From Distilled Grape Wine Or Grape Marc,508,1132639,1025606
22090000,Vinegar And Substitutes For Vinegar Obtained From Acetic Acid,11399,3389188,2960341
23021000,"Brans, Sharps And Other Residues Of Maize(Corn)",20000,801064,613500
23023000,"Brans, Sharps And Other Residues Of Wheat",48051539,2160108271,1423073478
23024090,"Brans,Sharps & Oth. Residues Of Oth. Cereals Except Maize,Rice & Wheat",130150,6148111,3588975
23025000,"Brans, Sharps And Other Residues Of Leguminous Plants",3536355,172615271,148936960
23031000,Residues Of Starch Manufacture And Similar Residues,4664874,413663165,252347645
23033000,Brewing Or Distilling Dregs And Waste,23555405,1371887989,820322793
23040000,"Oil-Cake And Other Solid Residues, Of Soya-Bean Oil",180422563,11644943342,8461464845
23050000,"Oil-Cake And Other Solid Residues, Of Ground-Nut Oil",4,8997,8975
23062000,Oil-Cake And Other Solid Residues Of Linseed,82000,6157814,4527630
23064900,"OIL-CAKE AND OTHER SOLID RESIDUES OF RAPE OR COLZA SEEDS, OTHER",10709950,645320264,332907180
23066000,Oil-Cake And Other Solid Residues Of Palm Nuts Or Kernels,310720,14725345,8071382
23069000,"Oil-Cake And Other Solid Residues, Of Other Vegetable Fats And Oils",44000,2682302,1943568
23091000,"Dog Or Cat Food, Put Up For Retail Sale",319324,42035474,20581304
23099011,Vitamin or mineral or amino acid or their combination (feed grade),261179,207358539,122137374
23099012,Vitamin premix or mineral premix or amino acid premix or their combination(feed grade,1490071,519210016,469467172
23099013,Probiotics or Prebiotics or their combinatioin (feed grade),331994,204901659,177362607
23099014,Essential oil or combination of essential oils (feed grade),191068,72645997,67799695
23099019,"Oth, Preparations for use in making complete feed or supplementary feed",2521963,765659524,722456242
23099021,Vitamin or mineral or amino acid or their combination (feed grade),36,13518,9816
23099022,Vitamin premix or mineral premix or amino acid premix or their combination (feed grad,58100,9813316,9603606
23099023,Probiotics or Prebiotics or their combination (feed grade),84238,28682691,26476503
23099024,Essential oil or combination of essential oils (feed grade),20,10013,6135
23099029,"Preparations for use in making complete feed or supplementary feed for fish,NES",36678,18140154,17533874
23099090,"OTH..Preparations of a kind used in animal feeding. ,OTHER",10232505,1674115784,1482981303
24012000,"Tobacco, Partly Or Wholly Stemmed/Stripped",0,1253,1227
24022000,Cigarettes Containing Tobacco,8,53654,2748
24029000,"Cigars, cigarillos, cigarettes, etc, not containing tobacco",6,34110,30985
24049100,"Other,For oral application",1,9394,3068
25010010,Pure Sodium Chloride Bp/Usp Pyrogen Free,235325,7841638,7692337
25010020,Salt (other than pure sodium chlo.)...solution ..salt boulder for crushing & salt in bul,25520000,174622734,122439284
25010030,"Rock salt, bhit lobon",350300,6986560,4754687
25010099,Other Salt,28708,2178353,1269320
25020000,Unroasted Iron Pyrites,27000,1858650,1779150
25030000,"Sulphur Of All Kinds (Excl. Sublimed, Precipitated And Colloidal Sulphur)",2418000,153426025,150902104
25041000,Natural Graphite In Powder Or In Flakes,27000,2622619,2205533
25049000,Other Natural Graphite (Excl. In Powder Or In Flakes),9,3799,1654
25051000,Silica Sands And Quartz Sands,549283,16521759,6386407
25059000,Natural Sands(Ex.Silica & Quartz Sands & Metal-Bearing Sands Of Ch.26)Nes,43000,862144,845158
25061000,Quartz,6061314,170092883,78195397
25062000,Quartzite,3952800,100511962,62211787
25070010,China clays,2567417,48429234,30593605
25070010,Imported by Tiles or Sanitary or Ceramic or Tableware products manufacturing industry,5997750,190169590,145799488
25070090,"Kaolin And Other Kaolinic Clays, Whether Or Not Calcined",1347362,35504566,26715325
25081000,Bentonite,2640732,48904145,40087314
25083000,Fire-Clay,103014,1749050,1640990
25084010,Ball clays,10801015,72802992,58574526
25084010,Imported by Tiles or Sanitary or Ceramic or Tableware products manufacturing industry,71922175,556050125,469339259
25084090,"Other Clays, Nes",14138683,90083905,72950440
25101000,"NATURAL CALCIUM PHOSPHATES, NATURAL ALUMINIUM CALCIUM PHOSPHATES AND..,UNGROUD",22,13753,13742
25111000,Natural Barium Sulphate (Barytes),1784501,88655816,47868253
25120000,"Siliceous Fossil Meals (Kieselguhr, Tripolite, Etc); Siliceous Earths",51170,7974997,6828113
25131000,Pumice stone,588000,10511424,6720034
25132000,"Emery, Natural Corundum, Natural Garnet And Other Natural Abrasives",462400,7433160,5263017
25151200,Marble and travertine blocks or slabs imported by Marble & Granite tiles industries,2595757,54503185,38227468
25151200,"Merely cut, by sawing or otherwise, into blocks ....a rectan.. (including square) shape",368420,7585215,5519831
25161100,Granite Crude or roughly trimmed imported by marble & granite tiles industries,139200,3484575,2394613
25161200,Granite blocks or slabs imported by marble & granite tiles industries,2314580,52579408,36332159
25161200,"Granite, Merely Cut Into Blocks On Slabs Of A Square Or Rectangular Shape",1047770,23595517,15591749
25169010,Boulder stone,474738832,954159033,671429588
25171010,Flint/grinding pebbles,2600,130341,96320
25171090,Broken or crushed stone,1922784610,4789802172,4323028017
25174100,"Marble Granules, Chippings And Powder",526400,5070931,4187997
25174900,"GRANULES, CHIPPINGS AND POWDER, OF STONES OF HEADING 2515 OR 2516..,EXCL. MARBLE",29296200,438563241,191886583
25181000,Dolomite Not Calcined,2233820,21339014,17136211
25182000,Calcined Dolomite,898030,6043235,2939304
25191000,NATURAL MAGNESIUM CARBONATE (MAGNESITE),77000,3600119,2524675
25199000,Magnesia And Other Magnesium Oxide,74320,21097242,20388785
25201010,Gypsum; Anhydrite,3555767,67019931,32464051
25201090,Gypsum; Anhydrite,114619496,501431128,310736804
25202000,Plasters,2976132,54923695,47214024
25210010,Boulder limestone,566777126,992143540,686358849
25210090,Limestone and other calcareous stones imported as raw material by manufecturers,154484000,289524812,170846848
25210090,Other than Boulder Limestone,19181024,35935512,21196302
25221000,Quicklime,6261590,138799269,101722214
25222000,Slaked Lime,300,40356,36810
25223000,Hydraulic Lime,205635,6054067,5946438
25231000,Cement clinkers imported by cement manufacturing industry,1731252818,11319631291,9501574051
25232900,"PORTLAND CEMENT, EXCL WHITE CEMENT, WHETHER OR NOT ARTIFICIALLY COLOURED",483360,88655211,21003591
25239000,Other Hydraulic Cements,3386,596179,584406
25249010,Chrysolite fibre imported by cement sheet manufacturing industry,2949500,277463391,236659637
25251000,Crude Mica And Mica Rifted Into Sheets Or Splittings,1,626,614
25252000,Mica Powder,3203,523471,395338
25261000,"Natural Steatite, Talc, Not Crushed Or Powdered",790100,11091680,9703361
25262010,"Natural Steatite, Talc, Crushed Or Powdered",3397952,89929588,71371554
25262090,"Natural Steatite, Talc, Crushed Or Powdered",35001,2710659,2657249
25291000,Felspar,145534484,1133697294,769657429
25301000,"Vermiculite, perlite and chlorites, unexpanded",2,2755,2699
25309000,"Other Mineral Substances, Nes",9600,465472,458211
26020000,"Manganese Ores/Concentrates(Inc.Ferruginous), With Manganese Cont.Of=>20%",18156544,508936654,498306434
26140000,Titanium Ores And Concentrates,455000,89726894,54375732
26151000,Zirconium Ores And Concentrates,28000,8085289,5538678
26180000,Granulated Slag (Slag Sand) From The Manufacture Of Iron Or Steel,645150067,2406363643,1353219284
26190000,"Slag,Dross,Etc,From The Manufacture Of Iron/Steel (Excl.Granulated Slag)",2,1241,1227
26209910,FLY ASH,398943600,1475978483,546701913
26219090,"OTHER,SLAG&ASH,INCLUDING SEAWEED ASH&RESIDUES FROM THE INCIN.MUNICI.WASTE",22100,758921,617512
27011100,"Anthracite Coal, Not Agglomerated",1776200,92140711,61586038
27011200,"Bituminous Coal, Not Agglomerated",64500,963788,878532
27011900,"Other Coal, Not Agglomerated, Nes",1702271142,23568641111,18171761195
27040000,"Coke And Semi-Coke Of Coal, Of Lignite Or Of Peat; Retort Carbon",2755935,106280969,77149452
27060010,Crude tar imported by tar manufacturering industres,235900,14763360,14472465
27060010,"Crude, Tar",126000,7885475,7730100
27073000,Xylole,53844,10787689,6937150
27074000,Naphthalene,2014,252085,123559
27075090,Other Aromatic Hydrocarbon Mixtures Of Which >=65% Distils At 250oc,191360,53299280,44963014
27079910,Rubber process oil,16000,2988945,2336208
27079910,Rubber process oil imported by tyre & tube manufacturing industry,213910,29867090,20949234
27079990,"Other Oils And Other Products, Of The Distil Of Coal Tar.",2960,1040380,818458
27090000,"Petroleum Oils And Oils Obtained From Bituminous Minerals, Crude TV",35983970,2350239906,2324475989
27101231,"White spirit, TV",672805,85532794,74207031
27101262,"High speed diesel oils, TV",5028255,406418502,406373409
27101911,"OTHER FUEL OILS FURNACE OILS, TV",6523600,388304102,354109626
27101919,"Fuel oil, NES",4,44825,42945
27101921,Base oil in bulk imported by petroleum products processing or lube blending industry,2142050,319824144,254904065
27101929,"LUBRICATING OILS, NES",320,162710,47853
27101931,LUBRICATING OIL WHICH HAS ITS FLASHING POINT .. below 220 F b..Jy Abel close test,2504479,859776583,774128438
27101939,"OTHER HEAVY OILS AND PREPARATIONS, NES",1406,779903,621947
27101951,LIQUID PARAFFIN IN DRUM,158880,34567303,29847057
27101959,LIQUID PARAFIN OTHER THAN DRUM,946175,160857144,129868098
27101961,LIQUID PARAFFIN IN DRUM,34320,5543014,4128077
27101971,Transforme Oil in Drum,643391,103877818,88701638
27101979,Transformer Oil Other than in drum,210730,27892622,23897500
27101981,Greases (mineral) wrapped/canned up to 2.5kg,43037,13843434,11101835
27101989,Greases (mineral) other than wrapped/canned,76739,35378959,32343722
27101991,MINERAL OIL WHICH HAS ITS FLASIHING POINT =>200D F USED AT JUT OF OTHER FIBER,7763,2119852,954952
27101992,MINERAL OIL FOR THE MANUFACTURE OF INSECTICIDES,44088,13797665,8788008
27101993,PARTLY REFINED PETROLEUM INCLUDING TOPPED CRUDES,4,3492,3436
27101999,"OTHER HEAVY OILS AND PREPARATION, NES",408,1000885,961915
27109900,OTHER WASTE OILS,255,79442,35506
27111100,"Natural Gas, Liquefied",932838831,65178525698,65178525698
27111200,"Propane, Liquefied",20455132,1607150331,1592511415
27111300,"Butanes, Liquefied",100069381,7946521148,7842957854
27111410,Ethylene/propylene imported by PVC/PET resin manufacturing industry,5188040,456208455,455502028
27121000,Petroleum Jelly,79183,32490551,31561928
27122000,Paraffin wax containing by weight less than 0.75% of oil,282852,40426250,38908714
27122000,Paraffin wax containing by weight less than 0.75% of oil imported by tyre tube industries,7000,1476778,1447679
27129010,Tube lessening jel,16610,5493956,3906277
27129010,Tube lessening jel imported by optical fibre cable manufacturing industry,11560,3548398,2442172
27129090,"MICROCRYSTALLINE PETROLEUM WAX, SLACK WAX,OZOKERITE..,EXCL.PETROLEUM JELLY, PARAFFIN WAX",10825,5644561,5422911
27131200,Calcined Petroleum Coke,25000,3910627,1947863
27132010,Petroleum bitumen in Drum,3533735,220174958,192770772
27149000,"BITUMEN AND ASPHALT, NATURAL; BITUMINOUS.., EXCL.BITUMINOUS OR OIL SHALE AND TAR SANDS",31009,28510758,5051786
27150000,"Bituminous Mixtures Based On Natural Asphalt, Bitumen...(Eg. Cut-Backs)",34250,2617129,2090348
28011000,Chlorine,0,7825,7663
28012000,Iodine,25,287969,282294
28030000,"Carbon (Carbon Blacks And Other Forms Of Carbon, Nesoi)",1047216,213984643,146492670
28042100,0Argon,469450,23439344,11663001
28042900,Rare Gases (Excl. Argon),208,1778223,1743185
28043000,Nitrogen,17,86367,84665
28044000,Oxygen,1390010,22854632,15063793
28046900,Silicon Containing By Weight <99.99% Silicon,7703,2608547,1904918
28048000,Arsenic,1000,225299,122700
28051100,Sodium,10550,13140435,12834420
28051200,CALCIUM,1,427,413
28061000,Hydrogen Chloride (Hydrochloric Acid),1,627,614
28070000,Sulphuric Acid; Oleum,14904,3096099,2758983
28080000,Nitric Acid; Sulphonitric Acids,90720,4528447,4267015
28091000,Diphosphorus Pentaoxide,50,131424,128835
28092000,Phosphoric Acid And Polyphosphoric Acids,31180070,2938082604,2848783535
28100010,Boric Acid,394625,50964842,47006611
28100090,OTH..Oxides of boron; boric acids,7300,1719125,1642708
28111900,"Other Inorganic Acids, Nes",2,31817,31204
28112100,Carbon Dioxide,606000,14034716,7668321
28112200,Silicon Dioxide,445523,112410214,103164527
28112910,Silica gel,158490,18395991,18093271
28112990,Silica gel imported by other than VAT registered motorcycle assembling and manufa,35417,8210852,7304380
28129000,"Halides And Halide Oxides Of Non-Metals, Nes",0,7220,7078
28131000,Carbon Disulphide,500,250333,245400
28142000,Ammonia In Aqueous Solution,9,29908,29319
28151100,"Sodium Hydroxide (Caustic Soda), Solid",30356,16783333,13590656
28152000,Potassium Hydroxide (Caustic Potash),6165,2170249,1101830
28170000,Zinc Oxide; Zinc Peroxide,53500,20800240,18256176
28181000,"Artificial corundum, whether or not chemically defined",1,627,614
28182000,Aluminium oxide Imported by abrasive paper sand paper manufacturing industry,25000,6687132,5276100
28182000,"Aluminium oxide, other than artificial corundum",358125,60082900,54363004
28183000,Aluminium Hydroxide,156838,35978955,31690857
28199000,Chromium Oxides And Hydroxides (Excl. Chromium Trioxide),80,233176,227542
28201000,Manganese Dioxide,104500,6147889,5367907
28209000,Other Manganese Oxides (Excl. Manganese Dioxide),25,143942,141105
28211000,Iron Oxides And Hydroxides,254137,45834933,37855744
28230000,Titanium Oxides,59959,20965524,20414505
28249010,Red Lead,484,181578,88663
28249020,Red lead oxide,25000,8605568,6779175
28249090,Excl. Red Lead,35,13147,8592
28251000,Hydrazine And Hydroxylamine And Their Inorganic Salts,22102,3621789,3005176
28252000,Lithium Oxide And Hydroxide,1500,1189080,1165650
28255000,Copper Oxides And Hydroxides,2601,4069074,3947461
28257000,Molybdenum Oxides And Hydroxides,200,1341088,1325160
28258000,Antimony Oxides,5000,10075885,9877350
28259000,"Other Inorganic Bases; Other Metal Oxides, Hydroxides And Peroxides, Nes",0,5252,5148
28269000,"Fluorosilicates Nes;Fluoroaluminates And Other Complex Fluorine Salts,Nes",23,18785,18468
28271000,Ammonium Chloride,8,5044,5031
28272000,Calcium Chloride,367650,80186948,25350981
