hscode,description,net_wt_kg,assess_value_bdt
84329000,Parts Of Soil Preparation/Cultivation Machinery...,681603,90221948
84331100,"Mowers..., Powered, The Cutting Device Rotating In A Horizontal Plane",1594,696423
84331900,"Mowers For Lawns, Parks Or Sports Grounds, Nes",3727,1170322
84332000,"Mowers (Incl. Cutter Bars For Tractor Mounting), Nes",2143,1226002
84333000,Haymaking Machinery,29221,11160819
84335910,Harvesting machinery,1270,326889
84335990,"Harvesting Machinery, Nes",2866,1074313
84336000,"Machines For Cleaning, Sorting Or Grading Eggs, Fruit Or Other Produce",2646,33636963
84339000,Parts Of Harvesting... Machinery,30289,14837586
84341000,Milking Machines,5707,3907748
84342000,Dairy Machinery,2788,1544142
84349000,Parts Of Milking Machines And Dairy Machinery,901,2318283
84351000,Crushing Machinery,1750,657533
84361000,Machinery For Preparing Animal Feeding Stuffs,485939,456995596
84362100,Poultry Incubators And Brooders,319610,220812609
84362900,"Other Poultry-Keeping Machinery, Nes",368223,191712881
84368000,"Agricultural... Forestry Or Bee-Keeping Machinery, Nes",5800,4569935
84369100,Parts Of Poultry-Keeping Machinery Or Poultry Incubators And Brooders,1930,480737
84369900,"Parts Of Agricultural... Machinery, Nes",83579,84519158
84371000,"Machines For Cleaning/Sorting/Grading Seed, Grain Or Dried Vegetables",361855,264195123
84378010,Rice Huller And Rice/Wheat Crusher,41074,15420020
84378090,Other Machinery For Milling Or Working Cereals Or Dried Vegetables,289843,230545975
84379010,Parts For Rice Huller And Wheat Crusher,177328,45193863
84379090,"Other Parts Of Milling Etc, Machinery",29752,13550206
84381000,"Bakery Machinery And Machinery For Making Macaroni, Spaghetti, Etc",42239,38927439
84382000,"Machinery For The Manufacture Of Confectionery, Cocoa Or Chocolate",10848,63649777
84383000,Machinery For Sugar Manufacture,1137,1292737
84385000,Machinery For The Preparation Of Meat Or Poultry,1940,708657
84386000,"Machinery For The Preparation Of Fruits, Nuts Or Vegetables",3276,1539529
84388000,"Machinery for the preparation or manufacture of food or drink, nes",515062,784698026
84389000,"Parts Of Industrial Machinery For Food And Drink Manufacture, Nes",5491,24870335
84391000,Machinery For Making Pulp Of Fibrous Cellulosic Material,1000,2230459
84392000,Machinery For Making Paper Or Paperboard,40922,49470875
84393000,Machinery For Finishing Paper Or Paperboard,672,419599
84399100,Parts Of Machinery For Making Pulp Of Fibrous Cellulosic Material,1988,4777602
84399900,Parts Of Machinery For Making/Finishing Paper Or Paperboard,16773,13476707
84401000,Book-Binding Machinery (Incl. Book-Sewing Machines),47318,29281463
84409000,Parts Of Book-Binding Machinery,157,4597109
84411000,Cutting Machines,151753,98016164
84412000,"Machines For Making Bags, Sacks Or Envelopes Of Paper Or Paperboard",72476,45268857
84413000,"Machines For Making Cartons, Boxes, Etc, Of Paper Or Paperboard",133940,109545538
84414000,"Machines For Moulding Articles In Paper Pulp, Paper Or Paperboard",990,438379
84418000,"Machinery For Making Up Paper Pulp, Paper Or Paperboard, Nes",208643,153768436
84419000,"Parts Of Machinery For Making Up Paper Pulp, Paper Or Paperboard, Nes",9581,9358147
84423000,"Machinery, apparatus and equipment for pre. or making plates, ..comp. Machiner",2425,4244930
84424000,Parts Of Type-Setting... Machinery,1099,468869
84425010,"Printing Type, Prepared For Printing Purpose",6877,8428701
84425020,PRINTING PLATES,554,1406439
84425090,"Other Printing Type,Blocks,Plates,Cylinders...Other Printing Components",28,21167
84431100,"Offset Printing Machinery, Reel Fed",17300,5008148
84431300,Other offset printing machinery,142172,61071331
84431500,"Letterpress printing machinery, other than reel fed, excluding flexographic pr",9290,4804046
84431600,Flexographic printing machinery,55794,81319403
84431700,Gravure printing machinery,84261,23210684
84431900,"Other printing components(excl.Offset printing machinery, Letterpress printing",263843,372075245
84433100,"Machines which perform two or more of the functions of printing, copying or fa",93602,102505736
84433210,Computer printer,80674,92875900
84433290,Other printer (excl. computer printer),14721,48574749
84433910,Inkjet printer,23283,63854244
84433991,Copying machine & fax machine,4303,2306063
84433999,"Other printing machine,nes",24649,48977869
84439100,"Parts & acces.of printing m/c used for print. by means of plates, cylinders an",10245,12795925
84439910,Toner cartridge/Inkjet cartridge,215016,160761274
84439920,Other parts for Computer Printer,6602,11180904
84439990,Parts & accessories other than compuet printer,25186,84239522
84451100,"Carding Machines, For Preparing Textile Fibres",189259,71728546
84451200,"Combing Machines, For Preparing Textile Fibres",34500,10323961
84451300,"Drawing Or Roving Machines, For Preparing Textiles Fibres",67409,44470311
84451900,"Other Machines For Preparing Textile Fibres, Nes",93073,85788718
84452000,Textile Spinning Machines,162537,327733418
84453000,Textile Doubling Or Twisting Machines,48602,21943158
84454000,Textile Winding (Incl. Weft-Winding) Or Reeling Machines,49694,162912845
84459000,"Machinery For Producing Or Preparing Textile Yarns, Nes",90487,49992870
84461000,"Weaving Machines For Weaving Fabrics, =<30cm Wide",14625,13764771
84462100,"Power Looms For Weaving Fabrics, >30cm Wide, Shuttle Type",2309710,650789848
84463000,"Weaving Machines For Weaving Fabrics, >30cm Wide, Shuttleless Type",1207891,388331634
84471100,"Circular Knitting Machines, With Cylinder Diameter =<165mm",5601,2383879
84471200,"Circular Knitting Machines, With Cylinder Diameter >165mm",421405,527981561
84472000,Flat Knitting Machines; Stitch-Bonding Machines,596506,814010347
84479000,"Machines For Making Gimped Yarn, Tulle, Lace, Embroidery, Trimmings, Etc",1158351,622770503
84481100,"Doobies And Jacquards; Card Reducing, Copying... Machines",10800,4034679
84481900,"Auxiliary Machinery For Machines Of 84.44, 84.45, 84.46, 84.47",69514,71775768
84482010,Parts And Accessories Of Machines Of 84.44 Or Their Auxiliary Machinery,1939,606530
84482090,Parts And Accessories Of Machines Of 84.44 Or Their Auxiliary Machinery,964,2976110
84483100,Card Clothing,53544,151293661
84483200,"Parts And Accessories Of Machines For Preparing Textile Fibres, Nes",403,450455
84483300,"Spindles, spindle flyers, spinning rings and ring travellers",23670,100409470
84483900,"Parts And Accessories Of Machines Of 84.45, Etc, Nes",120208,189925246
84484210,"Reeds And Wire Healds, For Loom",18879,3705300
84484290,Other Reeds For Looms Healds And Heald-Frames,588,828505
84484900,"Parts And Accessories Of Weaving Machines (Looms), Nes",61767,47180819
84485100,"Sinkers, needles and other articles used in forming stitches",7910,286422730
84485900,"Other Parts And Accessories Of Machines Of 84.47, Etc, Nes",35393,74571876
84490000,Machinery For The Manufacture Or Finishing Of Felt Or Nonwovens,145782,56470237
84501100,"Fully-Automatic Washing Machines, Capacity=<10kg",252851,154752151
84501200,"Washing Machines With Built-In Centrifugal Drier, Capacity =<10kg",7460,6031933
84501900,"Washing Machines, Nes, Of A Dry Linen Capacity =<10kg",629,150579
84502010,"Washing Machines, Household/Laundry Type, Capacity <18kg",148017,92760608
84502090,"Washing Machines, Household/Laundry Type, Capacity >10kg",692,1703694
84509000,Parts Of Household/Laundry-Typewashing Machines,344733,143685743
84511000,Dry-Cleaning Machines,4149,9830209
84512100,"Drying Machines, Of A Dry Linen Capacity =<10kg",3075,3672842
84512900,"Drying Machines, Of A Dry Linen Capacity >10kg",153246,189128761
84513000,Ironing Machines And Presses (Incl. Fusing Presses),85130,129069489
84514000,"Washing, Bleaching Or Dyeing Machines, Nes",295178,655363765
84515000,"Machines For Reeling, Unreeling, Folding, Cutting... Textile Fabrics",172951,269329058
84518000,"Machines For Wringing, Dressing, Finishing... Textile Yarns, Fabrics...",700520,893949044
84519000,"Parts Of Machines For Cleaning, Drying, Ironing, Etc",38170,38200043
84521000,SEWING MACHINES OF THE HOUSEHOLD TYPE,549549,169263452
84522100,Automatic Sewing Machines,1088377,1894774071
84522910,Sewing Machines Of Industrial Type(Excl.Automatic Units) Non Electric,4823,163083
84522990,Sewing Machines Of Industrial Type (Excl. Automaic Units ) Nes.,7459,15364476
84523000,Sewing Machine Needles,11380,118978433
84529010,"Furniture, bases and covers for sewing machines and parts thereof",12153,3201549
84529090,Other parts of sewing machines,64128,56079959
84531000,"Machinery For Preparing, Tanning Or Working Hides, Skins Or Leather",24712,8971572
84532000,Machinery For Making Or Repairing Footwear,102567,74641684
84538000,"Machinery For Making/Repairing Articles Of Hides, Skins Or Leather, Nes",26097,19510519
84539000,"Parts Of Machinery For Preparing ... Leather, Making Footware, Etc",580,604479
84542000,"Ingot Moulds, Ladles Used In Metallurgy Or In Metal Foundries",60380,22730420
84543000,Casting Machines Used In Metallurgy Or In Metal Foundries,180848,80280511
84549000,"Parts Of Converters, Ladles... Casting Machines",5619,5821376
84551000,Tube Mills,20210,5533025
84552100,Hot Or Combination Hot And Cold Metal-Rolling Mills,1060832,954998392
84552200,Cold Metal-Rolling Mills,9185,3450071
84553000,Rolls For Rolling Mills,163630,85146787
84559000,Parts Of Metal-Rolling Mills (Excl. Rolls),7887,12065044
84561100,"Operated by laser or other light or photon beam processes,Operated by laser",89949,250437239
84561200,"Operated by laser or other light or photon beam processes , Oper by other light or ph",291,1262660
84562000,Machine-Tools Operated By Ultrasonic Processes,155,1014150
84563000,Machine-Tools Operated By Electro-Discharge Processes,4050,1898089
84564000,Operated by plasma arc processes,16285,7011334
84569000,"Other m/c-tools(excl. laser or other light or photon beam, ultra-sonic, electr",6730,4111875
84571000,Machining Centres For Working Metal,52130,17243385
84581900,Horizontal Lathes For Removing Metal (Excl. Numerically Controlled),44677,17483048
84589100,"Other Lathes For Removing Metal, Nes, Numerically Controlled",18080,8325088
84589900,"Other Lathes For Removing Metal, Nes (Excl. Numerically Controlled)",27221,8707058
84591000,"Way-Type Unit Head Machines For Drilling, Boring... By Removing Metal",8800,6823602
84592100,"Drilling Machines For Removing Metal, Numerically Controlled, Nes",231,166354
84592900,"Drilling Machines For Removing Metal, Nes",50645,20116499
84593100,"Boring-Milling Machines For Metal, Numerically Controlled, Nes",1800,493588
84594100,Other boring machines Numerically controlled,2830,4563487
84595900,"Milling Machines, Knee-Type, For Metal (Excl. Numerically Controlled)",1600,2385328
84596900,"Other Milling Machines For Metal, Nes",10644,13965269
84597000,"Threading Or Tapping Machines For Metal, Worked By Removing Metal, Nes",5050,6570690
84601900,"Flat-Surface Grinding Machines, 0.01mm Accuracy, Nes",1008,385770
84602900,"Grinding Machines, Nes, Accurate To 0.01mm",5946,2240686
84603900,"Sharpening (Tool Or Cutter Grinding) Machines, Nes",6657,3446642
84609000,"Other Machines For Deburring, Grinding, Polishing, Etc, Metal, Nes",18994,9792820
84612000,Shaping Or Slotting Machines For Working Metal Or Cermets,6000,2520155
84613000,Broaching Machines For Working Metal Or Cermets,1049,394019
84615000,Sawing Or Cutting-Off Machines For Working Metal Or Cermets,31040,15148209
84619000,"Other Machine Tools Working By Removing Metal Or Cermets,Nes",5640,3975675
84621100,Closed die forging machines,3380,1291607
84621900,Other Than Closed die forging machines,6955,4294377
84622200,Profile forming machines,279569,109774491
84622300,Numerically controlled press brakes,15000,6009868
84622500,Numerically controlled roll forming machines,2090,2442852
84622600,"Other numerically controlled bending, folding, straightening or flattening machines",4690,2567296
84622900,"Bending, Folding, Straightening Or Flattening Machines (Incl. Presses)",141998,176350555
84623200,Slitting lines and cut-to-length lines,6050,3387774
84623300,Numerically controlled shearing machines,43970,16516195
84623900,"Shearing Machines (Incl. Presses), Nes",103387,37894061
84624900,"Punching Or Notching Machines (Incl. Presses), Nes",35720,23872815
84626100,Cold metal working presses : Hydraulic presses,31926,9391664
84626200,Cold metal working presses :Mechanical presses,36026,17558755
84626900,"Cold metal working presses :, NES",7522,5246652
84629000,Machine-tools (Including presses) for working metal by... not specified above NES,46766,23679229
84631000,"Draw-Benches For Bars, Tubes, Profiles Or The Like",125,113095
84632000,"Thread Rolling Machines For Working Metal, Without Removing Material",11145,8907328
84633000,"Machines For Working Wire, Without Removing Material",11957,9304051
84639000,"Other Machine-Tools For Working Metal, Without Removing Material, Nes",14355,37757119
84641000,"Sawing Machines, For Workingstone, Ceramics, Concrete, Etc",360,147738
84642000,"Grinding Or Polishing Machines, For Working Stone, Ceramics, Etc",39967,16391329
84649000,"Machine-Tools For Working Stone, Ceramics, Concrete, Etc",57204,97365719
84651000,Machines Which Can Change Operation Without Changing Tools,30,7514
84652000,Machining centres,8366,6026978
84659100,"Sawing Machines For Working Wood, Cork, Bone, Hard Rubber, Etc",6137,3169961
84659200,"Planing, Milling Or Moulding Machines For Working Wood, Cork, Bone, Etc",39078,14992836
84659300,"Grinding, Sanding Or Polishing Machines For Working Wood, Cork, Etc",40677,18873460
84659400,"Bending Or Assembling Machines For Working Wood, Cork, Bone, Etc",10240,9981257
84659500,"Drilling Or Morticing Machines For Working Wood, Cork, Bone, Etc",16547,8752395
84659600,"Splitting, Slicing Or Paring Machines For Working Wood, Cork, Bone, Etc",22781,8558823
84659900,"Other Machine-Tools, Nes, For Working Wood, Cork, Bone, Hard Rubber, Etc",435795,260884528
84661000,Tool Holders And Self-Opening Dieheads,853,3694333
84662000,Work Holders For Machine-Tools,1116,761121
84663000,Dividing Heads And Other Special Attachments For Machine-Tools,26,64852
84669100,Parts And Accessories For Machines Of 84.64,15880,8275556
84669200,Parts And Accessories For Machines Of 84.65,8005,4118151
84669300,Parts And Accessories For Machines Of 84.56 To 84.61,1410,6809234
84669400,Parts And Accessories For Machines Of 84.62 To 84.63,2167,9849983
84671100,"Pneumatic Tools, Rotary Type, For Working In The Hand",322,2141683
84671900,"Pneumatic Tools (Excl. Rotary Type), For Working In The Hand",1594,2926094
84672100,DRILLS OF ALL KINDS;WITH SELF CONTAINED ELECTRIC MOTOR,175137,68251176
84672200,SAWS; WITH SELF-CONTAINED ELECTRIC MOTOR,39142,15004820
84672900,TOOLS FOR WORKING IN THE HAND;EXCLUDING DRILLS AND SAWS,121690,56002800
84678100,Chain Saws With Non-Electric Motor,13675,5078701
84678900,"Tools for working in the hand, with non-electric motor, nes",23831,20922546
84679100,Parts Of Chain Saws,24148,6341998
84679200,Parts Of Pneumatic Tools,512,4107782
84679900,"Parts Of Hand-Tools, With Non-Electric Motor, Nes",52741,13795456
84682000,"Gas-Operated Machinery And Apparatus, For Soldering, Brazing...",619,4421944
84688000,"Machinery And Apparatus For Soldering, Brazing Or Welding, Nes",58617,49761225
84689000,"Parts Of Soldering, Brazing Or Welding Machinery And Apparatus",1112,828629
84701000,Electronic calculators capable of operation ... machines with calculating functions,28855,27554825
84702900,"Electronic Calculating Machines, Nes, Without A Printing Device",1,14933
84703000,Calculating Machines (Excl. Electronic),2,1252
84705000,Cash Registers,2000,8205067
84709000,"Postage-Franking Machines, Ticket-Issuing Machines, Etc",1158,1048459
84713000,"Portable Digital Adp Machines,Wt<=10 Kg,Comp.At Least Cpu,Keyboard&Display",65659,848365985
84714100,"Nonportable Adp Machines,Comprisng At Least Cpu & I/O Unit In Same Housing",2073,14976460
84714900,"Non-Portable Adp Machines, Nes, Presented In The Form Of Systems",42905,287668402
84715000,"Processing units other than those of subheading 8471.41 or 8471.49, whether or",32915,234678799
84716010,Adp Input/Output Units Whether/Not Containg. Storage Units In Same Housing,2093,10203800
84716090,Adp Input/Output Units Whether/Not Containg. Storage Units In Same Housing,90714,70956802
84717000,Automatic Data Processing Machine Storage Units,29784,279734084
84718000,Other Units Of Automatic Data Processing Machines Nes,1407,80618394
84719000,Magnetic or optical readers; machines for transcribing data onto data media...nes,3564,14526851
84723000,Machines For Dealing With Mail,115,62608
84729010,"Office machines (incl. coin-sorting/counting/wrapping machines...) , nes",16899,24740809
84729090,"Office machines (incl. coin-sorting/counting/wrapping machines...) , nes",47758,17192123
84732100,"Parts & Accessor. Of The Electronic Calculating Of 8470.10,8470.21,8470.29",51825,20611331
84732900,Parts And Accessories Of Machines Of 8470.30 To 8470.90,21438,8378118
84733000,Parts And Accessories Of The Machines Of 84.71,124089,328488532
84734000,Parts And Accessories Of The Machines Of 84.72,88758,102786917
84735000,Parts/acss equally suitable for use with the mach of >2= of hdgs 84.70 to 84.72,43,2133708
84741000,"Sorting, Screening, Separating Or Washing Machines For Earth, Stone...",12493,14844241
84742000,"Crushing Or Grinding Machines For Earth, Stone, Ores, Etc",16151,7657502
84743100,Concrete Or Mortar Mixers,77508,37308938
84743900,"Mixing Or Kneading Machines For Earth, Stone, Ores, Etc",13476,16183693
84748000,"Other Machinery For Earth, Stone, Ores, Etc, Nes",851397,385976811
84749000,Parts Of Machinery Of 84.74,51134,68900514
84752900,Machines For Manufacturing/Hot Working Glass/Glassware(Exc.Optical Fibres),1470255,635714043
84759000,Parts Of Machines Of 84.75,116,989903
84768900,"Automatic Vending Machines Without Heating/Refrigerating Devices,Nes",57,21418
84771000,"Injection-Moulding Machines For Working Rubber Or Plastics, Etc",796561,312556293
84772000,Extruders For Working Rubber Or Plastics And Making Products Thereof,370261,352953540
84773000,"Blow Moulding Machines For Working Rubber Or Plastics, Etc",156938,106036314
84774000,Vacuum Moulding Machines And Other Thermoforming Machines For Rubber...,18654,12054524
84775100,Machinery For Moulding Or Retreading Pneumatic Tyres...,5205,1963194
84775900,"Machinery For Moulding Or Forming Rubber Or Plastics, Etc, Nes",2176,2015250
84778000,"Other Machinery For Working Rubber/Plastics Or Making Products Thereof,Nes",397476,377164162
84779000,"Parts Of Machinery For Working Rubber Or Plastics, Etc",58401,55653633
84781000,"Machinery For Preparing Or Making Up Tobacco, Nes",58593,251615637
84789000,Parts Of Machinery Preparing Or Making Up Tobacco,3840,134697345
84791000,"Machinery For Public Works, Building..., Having Individual Functions",8,4507
84792000,Machinery For The Extraction/Preparation Of Animal/Vegetable Fats Or Oil,162140,69142033
84793000,"Machinery For Treating Wood Or Cork, Having Individual Functions",184901,69823370
84794000,Rope Or Cable-Making Machines,67416,93391103
84795000,"Industrial Robots, Nes",24612,52033236
84796000,Evaporative Air Coolers,10677,8409259
84797900,Other Passenger boarding bridges:,772,150244
84798100,"Machines For Treatng Metal,Inc.Elec.Wire Coilwinders,Individual Functions",785715,1098315901
84798200,"Machines For Mixing,Kneading,Crushing,Grinding,Having Individual Functions",571801,812843093
84798300,Cold isostatic presses,110,305382
84798900,"Machines, having individual functions, nes",1698391,2460932899
84799000,Parts Of Machines Having Individual Functions Of Hs Heading 8479,37482,46312015
84801000,Moulding Boxes For Metal Foundry,718,737285
84802000,Mould Bases,286317,427531588
84803000,Moulding Patterns,1258,2435893
84804100,Injection Or Compression Type Moulds For Metal Or Metal Carbides,25948,56097377
84804900,Moulds For Metal Or Metal Carbides (Excl. Injection Or Compression),257130,442249348
84805000,Moulds For Glass,11679,23478977
84806000,Moulds For Mineral Materials,24235,40319162
84807100,Injection Or Compression Type Moulds For Rubber Or Plastics,179581,317820103
84807900,Moulds For Rubber Or Plastics (Excl. Injection Of Compression),212414,344783368
84811011,"Pressure-reducing valves,... not exceeding 1 inch Pressure regulator/valve for LPG",127185,136953125
84811019,"Pressure-reducing valves,... not exceed 1 inch, Excl. Press. regulator/valve for LPG",6005,8792425
84811090,Exclu. Inner Diameter not exceeding 1 inch,80480,287087352
84812010,"Valves for oleohydraulic or pneumatic transmission, inner diameter not exceeding 1 inch",40057,29280863
84812090,"Valves for oleohydraulic or pneumatic transmissions,Excl.Inner diameter not excee. 1 inc",6054,8895470
84813019,"Check (nonreturn) valves, inner diameter <= 1 inch.",8890,7502904
84813090,"Check (nonreturn) valves, Excl. Inner Diameter <= 1 inch.",117630,49105324
84814011,"Safety or relief valves, Inner diameter <= 1 inch., Safety or relief valve for LPG",71149,81472796
84814019,"Safety or relief valves, Inner dia. <= 1 inch., Excl. Safety or relief valve for LPG",8950,9161058
84814090,"Safety or relief valves, Excl. diameter <= 1 Inch",8422,14019112
84818010,Inner-Tube Valves For motorized or non-motorized vehicles,50637,59535418
84818021,Hand diaphragm valve,1317,29588676
84818029,Hand diaphragm valve,208255,187396151
84818090,"Inner Diameter <1 inch,nes",237748,225420199
84819010,Parts of taps and cocks,95114,46179309
84819090,"Parts of taps and cocks, NES",10224,117582262
84821000,Ball Bearings,1050421,588474879
84822000,"Tapered Roller Bearings, Including Cone And Tapered Roller Assemblies",100195,55473561
84823000,Spherical Roller Bearings,3995,9003140
84824000,Needle Roller Bearings,952,4695975
84825000,Other Cylindrical Roller Bearings (Excl. Needle),9440,17753991
84828000,"Ball Or Roller Bearings (Incl. Combined Ball/Roller Bearings), Nes",11568,50487639
84829100,"Balls, Needles And Rollers",38276,16710351
84829900,"Parts Of Ball Or Roller Bearings (Excl. Balls, Needles And Rollers)",75669,39353362
84831000,Transmission shafts (incl. cam and crank shafts) and cranks,192445,243437635
84832000,"Bearing housings, incorporating ball or roller bearings",138235,77795472
84833000,"Bearing Housings, Nes; Plain Shaft Bearings",32343,72951858
84834000,Gears and gearing; ball or roller screws; gear boxes and other speed changers...,255423,155056746
84835000,Flywheels And Pulleys (Incl. Pulley Blocks),133319,73372447
84836000,Clutches And Shaft Couplings (Incl. Universal Joints),101519,65093386
84839000,"Parts Of Transmission Shafts, Cranks, Bearing Housings, Gears, Etc",7277,21961953
84841000,Gaskets... Of Metal Combined With Other Materials Or >1 Metal Layer,52313,34263843
84842000,Mechanical Seals,3890,196873653
84849000,Sets Or Assortments Of Gaskets And Similar Joints,565,14202318
84851000,"Machines for additive manufacturing, By metal deposit",26,16341
84853000,"Machines for additive manufacturing By plaster, cement, ceramics or glass deposit",5,210794
84863000,Machines and apparatus for the manufacture of flat panel displays,770,289218
84869000,Parts and accessories,12,7510
84871000,Ships' or boats' propellers and blades therefore,3033,2607417
84879000,Machinery Parts other than ships' or boats' propellers and blades therefore,151578,258491449
85011010,Fan motor fitted with revolving mechanism,98123,63293898
85011090,Motors Of An Output =<37.5 W,144269,81296899
85012010,Fan motor fitted with revolving mechanism,64794,28991130
85012091,Motors of an output not exceeding 37.5 W but not exceeding 750 W,370455,172268046
85012099,Excluding Motors of an output not exceeding 37.5 W but not exceeding 750 W,1320,1446740
85013100,"Oth DC motors; DC generators, other than photovoltaic genera <=750 W",38467,33821941
85013200,"Oth DC motors; DC generators, other than photovoltaic generators : >1200 W But <=75 Kw",439153,193152686
85013300,"Oth DC motors; DC generators, other than photovoltaic generators >75 Kw But <=375 Kw",1143,1158270
85013400,"Oth DC motors; DC generators, other than photovoltaic generators >375 kW",19314,24970699
85014010,"Ac motors, single-phase.. Of an output not exceeding 750 W",183775,97993387
85014020,"Ac motors, single-phase...Of an output exceeding 750 W but not exceeding 75 KW",350195,139932627
85014090,"Ac motors, single-phase...Excl. Of an output not exceeding 750 W",54396,21489513
85015100,"Ac Motors, Multi-Phase, Of An Output =<750 W",4276,9701255
85015200,"Ac motors, multi-phase, of an output >750 W-<=75 kW",34833,42884667
85015300,"Ac Motors, Multi-Phase, Of An Output >75 Kw",17775,18538985
85016100,"AC generators (alternators), other than photovoltaic generators :<=75 Kva",44030,18462798
85016200,"AC generators (alternators), other than photovoltaic generators=>75 Kva But <=375 Kva",505,191197
85016300,"AC generators (alternators), other than photovoltaic generato >=375 Kva But <=750 Kva",44,10968
85017100,Photovoltaic DC generators : Of an output not exceeding 50 W,1,1227
85017210,Photovoltaic DC generators : Of an output exceeding 50 W :,203,146414
85017220,Photovoltaic DC generators :Of an output exceeding 750 W not exceeding 75 kW,9138,10710547
85017230,Photovoltaic DC generators : Of an output exceeding 75 kW not exceeding 375 kW,38130,27297037
85017240,Photovoltaic DC generators : Of an output exceeding 50 W :,369124,154382574
85018030,Photovoltaic AC generators :Of an output exceeding 375 kVA but not exceeding 750 kVA,226,639291
85021100,"Generating Sets With Compression-Ignition Engines, =<75 Kva",262034,155962113
85021200,"Generating Sets With Compression-Ignition Engines, >75 Kva But <=375 Kva",152797,130678405
85021300,"Generating Sets With Compression-Ignition Engines, >375 Kva",263852,408558281
85022000,Generating sets with spark-ignition internal combustion piston engines,271645,816060485
85023900,"Generating sets (excl. wind-powered), nes",8676,4895841
85024000,Electric Rotary Converters,3,9219
85030020,PARTS OF OTHER GENERATOR,5792,2675728
85030030,Rotor/Motor bush/Casing for electric motors,405757,153179532
85030091,Stator with winding wire,288585,126801847
85030092,STATOR WITHOUT WINDING WIRE,151198,56811134
85030093,Others parts of motor,23001,8859078
85030099,Stator other than with/without winding wire,10569,7367094
85041000,Ballasts For Discharge Lamps Or Tubes,514,193132
85042100,"Liquid Dielectric Transformers, Power Handling Capacity =<650 Kva",3083,9504616
85042210,Having a power handling capacity exceeding 650kVA but exceeding 1000kVA,44,15325
85042390,"Liquid Dielectric Transformers, Power Handling Capacity >10000 Kva",104647,66902904
85043100,"Transformers, Nes, Power Handling Capacity =<1 Kva",98440,89482701
85043200,"Transformers, Nes, Power Handling Capacity =>1 Kva But <=16 Kva",608,1682120
85043300,"Transformers, Nes, Power Handling Capacity 16-500 Kva",428,1542029
85043400,"Transformers, Nes, Power Handling Capacity >500 Kva",77391,58555110
85044010,Mobile battery charger(less than 6V),54529,153443377
85044020,UPS/IPS (Capacity upto 2000 VA),207082,175442969
85044030,"Voltage stabilizer (capacity upto 2,000 VA)",27238,15371147
85044040,Solar Inverter,31783,48057418
85044090,Other Static converters,658668,742805741
85045000,"Inductors, Nes",7389,60043256
85049010,"Electrical transformers, static converters .. Tap Changer",11590,70663210
85049020,Formed core,120,149493
85049030,"Electrical transformers, static converters .. Parts, Parts of static converter",18337,9262102
85049090,"Parts Of Transformers, Inductors And Static Converters, Nes",83453,27535679
85051100,Permanent Magnets And Articles Becoming Permanent Magnets Of Metal,1198,1124526
85051900,Permanent Magnets And Articles Becoming Permanent Magnets (Excl. Metal),16498,10179094
85052000,"Electro-Magnetic Couplings, Clutches And Brakes",404,4815511
85059000,"Other Electro-Magnetic Or Permanent Magnet Chucks,Etc;Incl.Parts Of Magnet",6485,5460743
85061000,"Primary cells & primary Battery of Manganese dioxide, TV",1079,1610241
85063000,Primary Cells And Primary Batteries Of Mercuric Oxide,1290,250407
85065000,Primary Cells And Primary Batteries Of Lithium,323,2034969
85066090,Primary Cells And Primary Batteries Of Air-Zinc EXCL. Hearing Aid,63,132845
85068000,"Primary Cells And Primary Batteries, Nes",768,606097
85069010,Separator (Parts Of Primary Cells And Primary Batteries),90,45069
85069090,"Parts Of Primary Cells And Primary Batteries,Excl.Separator, Nes",1602,971160
85071000,Lead-Acid Accumulators For Starting Piston Engines,98469,47717447
85072010,Sealed (capacity 85 amp or less) imported by VAT registered manufacturing industries,26905,10663127
85072090,Other Lead Acid Accumulators,151502,66350850
85073000,"Nickel-Cadmium Accumulators, Separators.",39346,127980405
85075000,Nickel-metal hydride,2332,1508779
85076000,Lithium-ion,768824,1050033640
85078010,"Electric Accumulators,Seperators(Excl.Lead-Acid,Nickel-Cadmium/Nickel-Iron",20647,14099612
85078090,"Electric Accumulators,Seperators(Excl.Lead-Acid,Nickel-Cadmium/Nickel-Iron",518,893407
85079010,Separators,122182,57332691
85079090,"Parts Of Electric Accumulators, Nes",225966,60706220
85081100,"Vacuum Cleaners of a power not >1,500 W and a dust bag or oth recept. Cap. Not",2692,983496
85081900,"Vacuum Cleaners of a power >1,500 W and a dust bag or oth recept. Cap. > 20 l",16370,5748776
85086010,"Other vacuum cleaners, Industrial type",4212,4914413
85086090,"Other vacuum cleaners, Excluding Industrial type",2674,1286283
85087000,Parts,636,354285
85094000,Electro-Mechanical Domestic Food Grinders/Mixers/Juice Extractors,158453,34572068
85098000,"Electro-Mechanical Domestic Appliances, Nes, With Electric Motor",47629,10864858
85099000,Parts Of Electro-Mechanical Domestic Appliances,148505,62251390
85101000,Shavers With Self-Contained Electric Motor,472,505775
85102000,Hair Clippers With Self-Contained Electric Motor,586,1047403
85103000,"Hairremoving Appliances Wth Selfcontained Elec.Motor,(Exc.Shavers/Clippers",1469,1308983
85109000,Parts Of Shavers And Hair Clippers Etc With Self-Contained Electric Motor,15644,5128800
85111010,Sparking Plugs,67,53582
85111090,Sparking Plugs,44041,33118708
85112000,Ignition magnetos; magneto-dynamos; magnetic flywheels,8399,10715494
