hscode,description,net_wt_kg,assess_value_bdt
85043200,"Transformers, Nes, Power Handling Capacity =>1 Kva But <=16 Kva",1115,2776721
85043300,"Transformers, Nes, Power Handling Capacity 16-500 Kva",14776,8916545
85043400,"Transformers, Nes, Power Handling Capacity >500 Kva",21626,37659008
85044010,Mobile battery charger(less than 6V),44693,114377988
85044020,UPS/IPS (Capacity upto 2000 VA),197314,154541311
85044030,"Voltage stabilizer (capacity upto 2,000 VA)",21128,13101203
85044040,Solar Inverter,13981,18148815
85044090,Other Static converters,750735,906984839
85045000,"Inductors, Nes",177169,173632905
85049010,"Electrical transformers, static converters .. Tap Changer",17512,148480262
85049020,Formed core,95,26679
85049030,"Electrical transformers, static converters .. Parts, Parts of static converter",31729,54264062
85049090,"Parts Of Transformers, Inductors And Static Converters, Nes",50540,25928035
85051100,Permanent Magnets And Articles Becoming Permanent Magnets Of Metal,133,544741
85051900,Permanent Magnets And Articles Becoming Permanent Magnets (Excl. Metal),42842,23519072
85052000,"Electro-Magnetic Couplings, Clutches And Brakes",16025,11375378
85059000,"Other Electro-Magnetic Or Permanent Magnet Chucks,Etc;Incl.Parts Of Magnet",19051,13942547
85061000,"Primary cells & primary Battery of Manganese dioxide, TV",1763,3658463
85064000,Primary Cells And Primary Batteries Of Silver Oxide,373,140167
85065000,Primary Cells And Primary Batteries Of Lithium,1520,4552541
85069010,Separator (Parts Of Primary Cells And Primary Batteries),300,131515
85069090,"Parts Of Primary Cells And Primary Batteries,Excl.Separator, Nes",4074,3553756
85071000,Lead-Acid Accumulators For Starting Piston Engines,66411,34289129
85072010,Sealed (capacity 85 amp or less) imported by VAT registered manufacturing industries,50777,19481637
85072090,Other Lead Acid Accumulators,98829,41604142
85073000,"Nickel-Cadmium Accumulators, Separators.",46501,70481481
85075000,Nickel-metal hydride,6154,4064635
85076000,Lithium-ion,743311,1078540482
85078010,"Electric Accumulators,Seperators(Excl.Lead-Acid,Nickel-Cadmium/Nickel-Iron",17241,12832714
85078090,"Electric Accumulators,Seperators(Excl.Lead-Acid,Nickel-Cadmium/Nickel-Iron",1960,1826364
85079010,Separators,102593,49703673
85079090,"Parts Of Electric Accumulators, Nes",300645,74782116
85081100,"Vacuum Cleaners of a power not >1,500 W and a dust bag or oth recept. Cap. Not",990,1287820
85081900,"Vacuum Cleaners of a power >1,500 W and a dust bag or oth recept. Cap. > 20 l",7707,2142157
85086010,"Other vacuum cleaners, Industrial type",4538,1606662
85086090,"Other vacuum cleaners, Excluding Industrial type",737,345521
85087000,Parts,6,9244
85094000,Electro-Mechanical Domestic Food Grinders/Mixers/Juice Extractors,100390,25180296
85098000,"Electro-Mechanical Domestic Appliances, Nes, With Electric Motor",39558,10964593
85099000,Parts Of Electro-Mechanical Domestic Appliances,107043,39935799
85101000,Shavers With Self-Contained Electric Motor,184,235223
85102000,Hair Clippers With Self-Contained Electric Motor,861,2165683
85103000,"Hairremoving Appliances Wth Selfcontained Elec.Motor,(Exc.Shavers/Clippers",532,426423
85109000,Parts Of Shavers And Hair Clippers Etc With Self-Contained Electric Motor,14725,4890187
85111010,Sparking Plugs,363,1959526
85111090,Sparking Plugs,30878,46092681
85112000,Ignition magnetos; magneto-dynamos; magnetic flywheels,3115,5497464
85113000,Distributors; Ignition Coils,19818,37872966
85114000,Starter motors and dual purpose starter-generators,42131,26651192
85114090,Other starter motors and dual purpose starter-generators,9,4243
85115000,"Generators, Nes, For Internal Combustion Engines",7577,7939081
85118000,"Ignition/Starting Equipment, Nes, For Internal Combustion Engines",435,411686
85119000,Parts Of Electrical Ignition/Starting Equipment Of 85.11,39460,17663531
85121000,Lighting Or Visual Signalling Equipment For Bicycles,4590,2189057
85122000,Lighting Or Visual Signalling Equipment For Motor Vehicles,315764,199907887
85123000,Sound Signalling Equipment For Cycles Or Motor Vehicles,98724,45045436
85124000,"Windscreen Wipers, Defrosters And Demisters For Motor Vehicles",9786,5465616
85129000,"Parts Of Vehicle Lighting/Signalling, Etc, Equipment Of 85.12",8438,5395955
85131010,Solar powered lantern/lamps having no provision for electrical power,899,1253991
85131090,"Lamps, NES",122178,33094571
85139010,Parts of solar powered lantern/lamps having no provision for electrical power,240,120200
85139090,Parts of portable electric lamps of 85.13,28898,7236843
85141100,Resistance heated furnaces and ovens : Hot isostatic presses,392,150301
85141900,Resistance heated furnaces and ovens : Excluding Hot isostatic presses,2816,5160594
85142000,Induction Or Dielectric Industrial Or Laboratory Furnaces And Ovens,13449,8890283
85143900,"Other furnaces and ovens , NES",5189,10298999
85144000,Industrial Or Laboratory Inductionor Dielectric Heating Equipment,238,8483310
85149000,"Parts Of Industrial Or Laboratory Furnaces And Ovens, Etc, Of 85.14",13103,15151891
85151100,Soldering Irons And Guns,10392,4721191
85151900,"Brazing Or Soldering Machines And Apparatus, Nes",19686,18979033
85152100,"Machines For Resistance Welding Of Metal, Fully Or Partly Automatic",715,1324531
85152900,"Machines And Apparatus For Resistance Welding Of Metal, Not Automatic",3706,4735986
85153100,"Machines For Arc (Incl. Plasma Arc) Welding Of Metals, Automatic",26226,13085585
85153900,"Machines For Arc (Incl. Plasma Arc) Welding Of Metals, Not Automatic",55379,31236665
85158000,"Machines And Apparatus For Welding/Spraying Of Metals, Nes",9826,11367938
85159000,"Parts Of Soldering, Brazing, Welding, Etc, Machines/Apparatus Of 85.15",46212,17427297
85161010,Solar water heater with insulated storage tank,14,64498
85161090,Other than water heater with insulated storage tank,255137,70024162
85162100,Electric Storage Heating Radiators,625,43549
85162900,"Electric space heating and soil heating apparatus, nes",34158,16727951
85163100,Electro-Thermic Hair Dryers,8949,5891905
85163200,"Electro-Thermic Hair-Dressing Apparatus, Etc (Excl. Dryers)",5407,2546985
85163300,Electro-Thermic Hand-Drying Apparatus,1339,1031969
85164010,Industrial Steam Iron,24484,14049499
85164090,"Other Electrical Smoothing Irons,Nes",1788,1007477
85165000,Microwave Ovens,13739,4537900
85166000,"Electric Ovens, Nes; Cookers, Cooking Plates, Boiling Rings, Grillers...",77290,34077024
85167100,Electro-Thermic Coffee Or Tea Makers,22991,10311823
85167200,Toasters,4279,3045253
85167910,"Electro-Thermic Domestic Appliances, Nes",83,27554
85167920,Mosquito/Insect killing bat,31148,15303047
85167990,"Electro-Thermic Domestic Appliances, Nes",154848,55076521
85168000,Electric Heating Resistors (Excl. Those Of 85.45),21764,16379616
85169000,Parts Of Electro-Thermic Appliances Of 85.16,697208,257774784
85171300,Smartphones,3440,52568842
85171400,Other telephones for cellular networks or for other wireless networks,29,60758
85171800,Telephone set for other wireless networks,23330,9616760
85176100,"Other apparatus for transmission or reception of voice, images or other data??b",47054,612687772
85176210,Transmitting and receiving apparatus,13457,161287018
85176220,Telephonic or telegraphic switching apparatus,4109,3050491
85176230,"Modem; Ethernet interface card; computer network switch, hub and router",288595,864384425
85176240,G.master clock; modulator; m.plexer; optical fiber platform; network mgmt. system,2570,131995924
85176250,"WI-FI WIMAX LAN Card Access point,Security Dev",3573,24984336
85176290,"Other reception, transmission app.(excl. modem, telephonic/telegraphic switch.",138838,549352669
85176900,Other telephone sets (excl. video phone ),4,432809
85177000,Parts,1540,12409632
85177900,Parts : NES,94200,1853479975
85181000,Microphones And Stands Therefor,38608,23574418
85182100,"Single Loudspeakers, Mounted In Their Enclosures",5885,2388041
85182200,"Multiple Loudspeakers, Mounted In The Same Enclosure",3679,1627613
85182900,"Loudspeakers, Not Mounted In Encloseurs",142156,156342102
85183000,"Headphones, Earphones And Combined Microphone/Speaker Sets",148055,54303314
85184000,Audio-Frequency Electric Amplifiers,6503,3181463
85185000,Electric Sound Amplifier Sets,67086,47516333
85189000,Parts Of Apparatus Of 85.18,49965,22217561
85192000,"Apparatus operated by coins, banknotes, bank cards, tokens ..other means of payment",0,1255
85193000,Turntables (record-decks) :,935,502296
85198120,"Other apparatus, Using magnetic, optical or semiconductor media, In CBU condit",34512,11309816
85198910,"Other Sound recording or reproducing apparatus, In CKD condition, nes",627,227359
85198920,"Other Sound recording or reproducing apparatus, In CBU condition, nes",76272,25511875
85211010,"Video Recording..Appa.,With/Without Video Tuner,Magnetic Tape-Type In Ckd",16,1692
85211020,"Video Recording..Appa.,With/Without Video Tuner,Magnetic Tape-Type In Cbu",52,20291
85219020,"Vdo Rcding./Reprod.Appa.,With/Without Vdo Tuner,Exc.Mag.Tape Type In Cbu",56005,22928786
85229010,OTHER APPARATUS OF THE HEADING 8519,20083,6402693
85229020,For apparatus of Heading 85.21,464,577118
85232100,Cards incorporating a magnetic stripe,15,176370
85232912,Database; os; dev tools; productivity; communication or collaboration soft.,32,21930
85232919,"Other recorded media excl. rec. from holy Quran, software, reproduction of spe",2,118994
85232990,Other Magnetic Media,0,1736
85234100,Optical media: Unrecorded,213,100819
85234921,Database; os; development tools; productivity; communication or collaboration soft.,0,26857
85234929,Optical media: Incorporating computer software,224,978448919
85234990,Other Optical media (EXCL. Unrecorded),4,215273
85235110,Flash memory card or similar media,1162,18206077
85235121,"Database,os, dev. tools, security software ms office internet ... presentation tools",0,134268966
85235129,Other software for automatic data processing machines,1,1233192
85235190,"Solid-state non-volatile storage devices, excl flash memory",83,116690214
85235200,Smart cards,13851,446758957
85235910,Proximity Cards and tags,14,69311
85235920,RFID TAG,180,4234778
85235990,Semiconductor media : Excl. Proximity Cards and tags,13,687268
85238010,Database; os; dev. tools; productivity; commn or collaboration soft.,0,45258334
85238020,Other software for automatic data processing machines,0,4828
85238090,Excl Database; os; dev. tools; productivity; commn or collaboration soft.,64,7790279
85241190,Flat panel display module Without drivers or control circuits :Of liquid crystals :,171,226684
85241290,Flat panel display modules ..:Of liquid crystals :Of organic light-emitting diodes,0,34570
85241910,LED panel of apparatus of Heading 85.28,8337,31641369
85241990,"Flat panel display modules, Without drivers or control circuits : NES",67,2280970
85249100,"Flat panel display modules, whether or not incorporating Of liquid crystals",9354,42437299
85249900,"Flat panel display modules, whether or not incorporating touch-sensitive screens,NES",67858,1566078799
85256020,Walkietalkie,2250,100061492
85256090,"Other Transmission apparatus incorporating reception apparatus(excl. aircraft,",219,4811401
85258110,High-speed goods as specified in Subheading Note 1 to this Chapter,4282,2573915
85258190,High-speed goods as specified in Subheading Note 1 to this Chapter,1618,6104577
85258210,"Other, radiation-hardened or radiation-tolerant goods as specified in Subheading Not2",47,1442318
85258290,"Other, radiation-hardened or radiation-tolerant goods as specified in Subheading Not2",5745,5023486
85258310,"Other, night vision goods as specified in Subheading Note 3 to this Chapter",799,3764673
85258390,"Other, night vision goods as specified in Subheading Note 3 to this Chapter",52,678803
85258900,"Flat panel display modules, whether or not incorporating touch-sensitive screens. NES",101524,166565368
85261000,Radar Apparatus,399,27466813
85269110,GPS Vehicle tracking system,602,3129620
85269190,Radio Navigational Aid Apparatus,103,1394547
85269200,Radio Remote Control Apparatus,14,2081934
85271200,Pocket-size radio cassette-players,1,99
85272100,Combined with sound recording or reproducing apparatus :,498,186568
85272900,"Radio receivers for motor vehicles, nes",8272,6291591
85279100,Combined with sound recording or reproducing apparatus :,45,32564
85279900,"Other sound record. or reproducing apparatus, nes, CBU",0,70488
85284900,"Other Cathode-ray tube monitors, excl. of a kind solely....used in an automati",37,6194083
85285210,Computer monitor size not exceeding 22 inch,170657,373905161
85285290,"Other Monitor, excluding Computer monitor size not exceeding 22 inch",18691,40025453
85285900,"Other Monitor, excl, of a kind solely or principally?.an automatic data proc..",19801,30580662
85286200,"Projector, Cpbl.of directly connecting…for use with auto data processing mchn, 8471",1363,5331889
85286900,"Other Projections, excl. of a kind solely or prin?.an automatic data proc..sys",8309,8163450
85287110,"Reception apparatus for television,?.,Not designed to incorporate a video disp",21663,14128683
85287190,"Reception apparatus for television,?.,Not designed to incorporate a video disp",5839,4275677
85287200,"Other Reception apparatus for television,.,Colour, CKD",8663,32868325
85287300,"Other, black and white or other monochrome",7977,3579738
85291000,Aerials And Aerial Reflectors Of All Kinds And Parts Thereof,441,793053
85299010,Parts of apparatus of Heading 85.27,1849,1087369
85299021,LED bulb with bar imported by VAT registered television manufacturing industry,7223,38485496
85299022,"Open Cell for use in manu of LCD,LED panel import by IND.IRC.VAT reg. TV manf. Ind",127063,880002448
85299023,Other Parts,317036,229432659
85299029,Parts of app. of 85.25-85.28 Excl. Imp. By VAT reg. TV Mfg. including TV card,1651,1631123
85299030,,39995,70833699
85299090,Parts Of Apparatus Of Heading No. 85.25 & 85.26,4159,2730183
85301000,Electrical Signalling... Equipment For Railways Or Tramways,4352,112569788
85308000,"Electrical Signalling... Equipment For Roads, Inland Waterways...",1674,1621119
85309000,"Parts Of Electrical Signalling Equipment For Railways, Etc, Of 85.30",163,36313341
85311000,Electrical Burglar Or Fire Alarms And Similar Apparatus,13011,100219557
85312000,ndicator panels incorp. liquid crystal devices (LCD) or light-emitting diodes (LED),3855,27017640
85318000,"Electrical Apparatus For Sound Or Visual Signalling, Nes",17930,20682904
85319000,Parts Of Apparatus Of 85.31,11176,13460603
85321000,Fixed Capacitors For 50/60 Hz Circuits Having Power Capacity >=0.5kvar,18028,17634526
85322200,Aluminium electrolytic,12714,6319192
85322300,"Fixed Electrical Capacitors Of Ceramic Dielectric, Single Layer",178,89299
85322500,Fixed Electrical Capacitors Of Dielectric Of Paper Or Plastics,39445,19700294
85322910,"Fixed electrical capacitors, nes, capacitors imp by VAT reg comp. manu.",18530,14314626
85322990,"Fixed electrical capacitors, nes, Excl capacitors imp by VAT reg comp. manu.",107918,150590421
85323000,Electrical Variable Or Adjustable (Pre-Set) Capacitors,20409,10297352
85329000,Parts Of Electrical Capacitors Of 85.32,9,5636
85331000,"Fixed Carbon Resistors, Composition Or Film Types",3536,1371897
85332100,Fixed Resistors For A Power Handling Capacity =<20w,175,1695367
85332900,Other Fixed Resistors For A Power Handling Capacity >20w,4209,33568451
85333100,Wirewound Variable Resistors For A Power Handling Capacity =<20w,1,6057
85333900,Wirewound Variable Resistors For A Power Handling Capacity >20 W,704,616590
85334000,"Variable Resistors, Nes (Incl. Rheostats And Potentiometers)",28979,25192189
85339000,"Parts Of Electrical Resistors, Rheostats And Potentiometers",37,300912
85340000,Printed Circuits,31392,128524312
85351000,"Fuses, >1000 V",406573,76392601
85352110,Automatic Circuit Breakers For A Voltage 1.0-72.5 Kv,8701,21265434
85352190,Automatic Circuit Breakers For A Voltage 1.0-72.5 Kv,27828,25508970
85352900,Automatic Circuit Breakers For A Voltage >72.5 Kv,70675,174933836
85353000,"Isolating Switches And Make-And-Break Switches, >1000 V",99463,54393546
85354010,Lightning arresters,407904,133734612
85354090,Excl. Lightning arresters,278,4804723
85359090,"Other Apparatus For Switching... Electrical Circuits, >1000 V, Nes",17035,27641751
85361000,"Fuses, =<1000 V",4666,7243881
85362000,"Automatic Circuit Breakers, =<1000 V",60474,86988234
85363010,"Apparatus For Protecting Electrical Circuits, Nes, =<1000 V",2717,3491485
85363090,"Apparatus For Protecting Electrical Circuits, Nes, =<1000 V",7910,10970135
85364100,Relays For A Voltage =<60 V,12918,8106742
85364910,Relays For A Voltage 60-1000 V,45,1594309
85364990,Relays For A Voltage 60-1000 V,55368,80650807
85365000,Other switches,59673,80482095
85366100,"Lamp-Holders, =<1000 V",6949,42394842
85366900,Other,8144,10220417
85366910,Plug terminal imp. by VAT reg. electric fan motor or water pump motor manf. Ind.,1,11437
85367000,"Connectors for optical fibres, optical fibre bundles or cables",19930,8343131
85369010,"Apparatus For Switching... Electrical Circuits, Nes, =<1000 V",9299,40549893
85369090,"Apparatus For Switching... Electrical Circuits, Nes, =<1000 V",69567,86448577
85371010,BUSBAR TRUNKING SYSTEM,165709,281856439
85371020,Electric panel,32959,125132154
85371090,Other,49050,213214261
85372000,"Boards...Equipped With Two/More Apparatus Of 85.35/85.36, Voltage > 1000v",276346,1732286106
85381000,"Boards... Desks, Cabinets And Other Bases For Goods Of 85.37, Not Equipped",150325,95221123
85389000,"Parts Of Apparatus Of 85.35 To 85.37, Nes",562486,708839016
85391000,Sealed Beam Lamp Units,25199,2765051
85392110,Tungsten Halogen Lomp For Use In Laboratories Or Operation Theatres,6,2054563
85392190,Other Tungsten Halogen Filament Lamps (Excl.Ultra-Violet Or Infra-Red)Nes.,644,959981
85392200,"Filament lamps of a power =<200w and of a voltage >100v, nes",52,28043
85392910,Indicator pilot lamp 6V-60V/5 Watt,8422,4524257
85392990,"Elec.filmnt.or discharge lamps,incl. sealed beam..excl.Indicator pilot lamp 6V-60V/5 wa",9281,4476726
85393110,Energy Saving Lamp having an output of light 3 times or more compared to normal fla.,36,396411
85393120,T5 tube light,2180,2154760
85393190,"Discharge Lamp other than Ultra-Violet Lamps, Fluorescent, Hot Cathode",1249,2849690
85393290,"Other Mercury Or Sodium Vapour Lamps; Metal Halide Lamps, Nes",11547,16287485
85393990,"Discharge Lamps, Not Ulta-Viilet Lamps,Mercury Or Sodium Vapour Lamps Nes.",677,797223
85394100,Arc-Lamps,108,1360476
85394990,Other Ultra-Violet Or Infra-Red Lamps Nes.,12292,23236704
85395100,Light-emitting diode (LED) light sources :,32201,18337344
85395200,Light-emitting diode (LED) light sources :Light-emitting diode (LED) lamps,58246,35819968
85399010,Base Cap For Lamps,29567,12559398
85399030,Of Light-emitting diode (LED) lamps,266344,167001358
85399090,"Parts For Filament Or Discharge Lamps,Excl.Aluminum Base Cap For Lamps,Nes",102805,43849746
85407100,Magnetrons,12608,8175135
85407900,"Microwave Tubes (Excl. Magnetrons, Klystrons And Grid-Controlled Tubes)",60,2451795
85408100,Receiver Or Amplifier Valves And Tubes,131,173646
85408900,"Other Valves And Tubes, Nes",105,6712072
85409900,Other Parts Of Tubes And Valves Of 85.40 (Excl.Parts Of Cathode-Ray Tubes),1245,401545
85411000,"Diodes, other than photosensitive or light-emitting diodes (LED)",13859,30899756
85412900,"Transistors (Excl. Phototransistors), With A Dissipation Rate >=1w",4038,16142399
85413000,"Thyristors, Diacs And Triacs, Other Than Photosensitive Devices",827,7168354
85414100,"Photosensitive semi-conductor devices, including....Light-emitting diodes (LED)",6767,22093406
85414200,Photovoltaic cells not assembled in modules or made up into panels,1,8768
85414300,Photovoltaic cells assembled in modules or made up into panels,1998466,763871224
85414900,"Other --- Photosensitive semi-conductor devices,..light-emitting diodes (LED) NES",11,1053533
85415100,"Other semi-conductor devices , Semiconductor-based transducers",12,1040132
85415900,Other semi-conductor devices : NES,80,50102
85416000,Mounted Piezo-Electric Crystals,78,20321112
85419000,Parts Of Devices Of 85.41,5308,3488667
85423110,"Processors & controllers, whet. or not comb.logic ckt, a, SIM module",208,39355274
85423120,Other module Imp by VAT Reg SIM card or smart card or Dig card manu,1290,47283099
85423200,Memories,1,25156
85423300,Amplifiers,17,2119993
85423910,"SIM card, TV",1,7512
85423990,"Electronic integrated circuits,nes",6683,3923517211
85429000,Parts,1458,2616831
85432000,Signal Generators,160,1168434
85433000,"Machines/Apparatus For Electroplating, Electrolysis Or Electrophoresis",11294,8684572
85437010,Remote control for electronic and electrical apparatus,21169,34685353
85437020,Electronic talking dictionary,15,378260
85437030,Electronic insects repelling devices,8953,10567985
85437040,Electric/Electronic access control,3163,1393045
85437090,"Other machines & appa., Excl. Remote control for electronic and electrical appa.",62019,108062867
85439010,Electronic Cigarattes and Similar personal electric vaporising device,10,3006
85439090,Parts excluding Electronic Cigarattes and Similar personal electric vaporising device,48167,21403806
85441100,Of copper,15781,24686769
85441910,Cotton Braided Electric Cables,16,19400
85441990,Other Winding Wire (Excl Wire Of Copper & Cotton Braided Electric Cables),113331,135203776
85442000,Co-Axial Cable And Other Co-Axial Electric Conductors,35920,45592450
85443000,"Ignition Wiring Sets And Other Wiring Sets For Vehicles, Aircraft...",56616,31490636
85444200,"Other electric conductors for a voltage not exceeding 1,000 V: Fitted with conn",248381,279263580
85444900,"Electric Conductors, Nes, For A Voltage <=80 V, Not Fitted With Connectors",848624,857158314
85446000,"Other electric conductors, for a voltage exceeding 1000V",1752392,2268570475
85447000,Optical Fibre Cables Made Up Of Individually Sheathed Fibres,90699,84470584
85451100,Carbon electrodes for furnaces,187802,65340809
85451990,"Carbon electrodes (excl. for furnaces), nes",119,786045
85452000,Carbon Brushes,3779,5797933
85459010,Crabon Block,27,13162
85459020,Carbon rod,20783,6764773
85459090,"Articles Of Graphite Or Other Carbon, Nes, For Electrical Purposes, Nes",4547,2764063
85462000,Ceramic Electrical Insulators,1999670,459733267
85469000,Electrical Insulators (Excl. Of Glass Or Ceramics),13601,35936681
85471000,Insulating Fittings Of Ceramics For Electrical Machines...,72464,5987963
85472000,Insulating Fittings Of Plastics For Electrical Machines...,3114,16009641
85479000,"Insulating Fittings, Nes, For Electrical Machines...; Conduit Tubing...",1456,2528855
85480000,"Electrical parts of machinery or apparatus, not specified or included elsewhere in th",3368,2223287
85493900,Other electrical and electronic assemblies and printed circuit boards : NES,1,49034
86050000,"Railway/Tramway Passenger Coaches, Not Self-Propelled; Luggage Vans...",560000,1634298504
86071900,"Axles, Wheels And Parts Of Bogies, Etc, Of Railway.. Locos/Rolling Stock",372,111916
86072100,"Air Brakes And Parts Thereof, Of Railway... Locomotives/Rolling Stock",6,21919
86079100,"Parts Of Railway Or Tramway Locomotives, Nes",8236,12179910
86079900,"Parts Of Railway Or Tramway Rolling Stock, Nes",3284,6748712
86090090,"Containers Specially Designed For Transport By One Or More Method, Nes",17070,6799486
87012100,With only compression-ignition internal combustion piston engn(diesel or semi-diesel,175600,81099080
87012900,Road tractors for semi-trailers : NES,12000,4885171
87019210,"Other Tracktor, of an engine power Exceeding 18 kW but not exceeding 37 kW",940198,473815845
87019310,"Other tracktor, of an engine power Exceeding 37 kW but not exceeding 75 kW",956522,486497509
87021030,"Built-Up,Having A Seating Capacity >15 but not exceeding 40,incl.the driver",10250,16370839
87021049,"Built-up, having a seating capacity not >15, incl. the driver, excl. human hauler",3580,3818905
87029011,"Built-up, Double Decker bus, Using CNG/LPG/LNG as fuel",20,12530
87029030,"Built-Up,Having A Seating Capacity exceeding 15 but not exceeding 40,incl Driver",7880,9125607
87029040,"Built-Up,having a seating capacity not exceeding 15,including the driver",515285,450333244
87031000,Vehicles specially designed for travelling on snow; golf cars and similar vehicles......,6810,5721686
87032121,"Recond. Motor cars & oth. vehicles; incl.stn.wagons,CBU, cylinder capacity not>1000 cc",650,512754
87032211,"Recond.Motor Cars & oth. Vehicles,incl.stn. wagons,CBU, cap.>1000cc,but=<1500cc",250082,227833039
87032221,"Other Motor Cars & Vehicles,incl.stn. wagons,CBU, cap.>1000cc,but=<1500cc",42087,52384673
87032331,"Recond. Motor Cars and oth. Vehicle, incl.stn. wagon,CBU, cap. >1600cc,but =<2000cc",127245,151560007
87032334,"Recond Ambulance fitted with essen. equp. passen cabin leng>9ft Cap >1600cc,<=2000cc",90597,72507864
87032336,"Recond. Microbus of a cylinder capacity exceeding 1800cc, , CBU",192620,177231303
87032341,"Other Motor Cars and oth. Vehicle, incl.stn. wagon,CBU, cap. >1600cc,but =<2000cc",4211,11255657
87032351,"Recond. Motor Cars and oth. Vehicle, incl.stn. wagon,CBU, cap. >2000cc,but =<3000cc",21770,24688307
87032361,"Other Motor Cars and oth. Vehicle, incl.stn. wagon,CBU, cap. >2000cc,but =<3000cc",11200,20755037
87032411,"Recond. Motor cars and oth.vehicles,incl. stn. wagon,CBU cap. >3000cc, <=4000cc",12235,12905039
87033241,"Oth. Motor cars & oth vehi.incl. stn..,CBU,cap.>1600cc, but<=2000cc",1950,11885812
87033311,"Recon.Cars & oth. vech,incl.stn. wagon,CBU,cap.>2500cc,but <=3000cc",2130,3989280
87034011,Of a cylinder capacity not exceeding 1800 cc,71990,121632293
87034012,Of a cylinder capacity not exceeding 1800 cc,1095030,1204635297
87034013,"Microbus, brand new , cyliner capacity not >1600CC",22050,33919782
87034014,"Microbus, Reconditioned, cyliner capacity not >1600CC",500794,562120067
87034021,"Motor cars & oth. vehicles, incl. stn wagons, CBU, brand new, cap. >1600CC, <2000CC",11082,23497160
87034022,"Motor cars & oth. vehicles, incl. stn wagons, CBU, recondition, cap. >1600CC, <2000CC",19950,23824067
87034031,"Motor cars & oth vehicles, incl. station wagons, CBU, brand new, >2000CC, = >2500CC",7395,20507244
87034032,"Motor cars & oth vehicles, incl. station wagons, CBU, Recond. , >2000CC, =<2500CC",104610,143494716
87034033,"Microbus, brand new, cylinder capacity >2000CC, but not >2500CC",6830,16824277
87034034,"Microbus, reconditioned, cylinder capacity >=2001CC, but not <=2500CC",22580,31802066
87036011,"Motor cars and oth vehicles, Inc. station wagons, CBU, Brand new,Capacity <1800cc",223635,293139916
87036021,"Motor cars and other vehicles, incl. stn. wagons, CBU, brand new , >1800cc, <=2000cc",6650,27187716
87036041,"Motor cars and oth vehicles, incl. station wagons, CBU,brand new,cap >2500 but<3000cc",2000,19938574
87038000,"Other vehicles, with only electric motor for propulsion",56390,103537336
87039011,"CNG operated 3 wheeled vehicle, 4 stroke engine,CBU",87048,43170654
87039013,Electric Battery operated 3 wheeled Vehicles,1409751,182481096
87042111,"Refer Van & Insulated Road Milk Tanker In Cbu, G.V.W Not >5 Tonnes",26820,18205916
87042114,"Double cabin pickup,CBU,min.4 doors of a cylinder capacity 2001cc-3000cc",2100,2411345
87042119,"Goods vehicles, with diesel or semi-diesel engines, gvw =<5tonnes, CBU, NES",761990,472175157
87042121,Truck and pickup in CKD condition,386012,257119620
87042211,Refrigeration Van in CBU,2440,2166894
87042214,Dumper/tipper in CBU,181230,77932434
87042219,"Goods vehicles, with diesel or semi-diesel engines, gvw 5-20tonnes, CBU, NES",202667,119027220
87042221,"Truck, Gvw >5 Toones, Not >20 Tonnes, Ckd",1478378,649414184
87042312,Truck having more than 2 axles in CBU,843384,309721843
87042313,Dumper/tipper in CBU,96388,32892091
87042319,"Goods vehicles, with diesel or semi-diesel engines, gvw >20tonnes, CBU, NES",15730,9309436
87043111,"Refer Van & Insulated Road Milk Tanker, Cbu, Gvw Not >5 Tonnes",960,546620
87043119,"Goods vehicles, with spark-ignition piston engines, gvw =<5tonnes, CBU, NES",7290,5341691
87046000,Other with only electric motor for propulsion,4320,3397028
87053000,Fire Fighting Vehicles,156,53540
87059090,"Special Purpose Motor Vehicles, Nes (Eg Breakdown Lorries, Etc)",207813,85731647
87060022,Chassis Fitted With Eng.Heading No.87.02 Buses For Having Seating Cap.>=40,364310,174095814
87060024,"Chassis fitted with engine,for the notor vehicles of heading 87.02 in CKD Condition",730828,345521428
87060029,"Chassis Fitted With Engines,For The Motor Vehicles Of 87.02, Nes",16800,7472329
87060035,"Chassis fitted with engines, ....For vehicle of a cylinder capacity =< 1600cc",10812,9288860
87060041,Ches.Fitt.With Eng.H.No.87.04 For Truck(Ex.Multi Axle Truck)Pickup&Del.Van,5150,1592004
87060043,Chassis fitted with eng. for motor vehic. 8704. in CKD,40500,34823809
87071000,Bodies (Incl. Cabs) For The Motor Vehicles Of 87.03,88837,54570339
87079041,"Bodies Including Cabs, For Trucks ( Excl. Multi Axle Trucks), Pickup",45228,24502785
87079049,"Bodies Incl. Cabs For The Motor Vehicles, Nes",132075,57015215
87079050,"Bodies Including Cabs, For The Motor Vehicles Of Heading Nos.87.05",10,6153
87081000,Bumpers and parts thereof,27453,15182316
87082100,Safety seat belts,737,571476
87082200,"Front windscreens (windshields),rear windows& oth win. specified in S.head Note 1 Ch",14867,7488536
87082900,"Parts and accessories of bodies (incl. cabs), nes",74813,48850495
87083000,Brakes and servo-brakes and parts thereof Excl. For tractors,280900,131800687
87084000,Gear boxes,235416,120631758
87085000,Drive-axles with differential,832625,321973069
87087000,Road wheels and parts and accessories thereof,57252,29711054
87088000,Suspension shock absorbers,224157,97389489
87089100,Radiators,38990,27080752
87089200,Silencers and exhaust pipes,18927,13684821
87089300,Clutches and parts thereof,131144,66705586
